UID                 		level		m_spent		m_received		i_sold		i_bought
teddybear79         		88.00		0.00000		200000.00000		1800.00000		0.00000
lovingyou241vn      		99.00		0.00000		200000.00000		0.00000		540.00000
solano2011          		94.00		13499901.00000		9000000.00000		400.00000		600.00000
ngami51095          		1.00		0.00000		0.00000		219.00000		0.00000
chiendichhccm75xkal 		79.00		0.00000		0.00000		300.00000		300.00000
angelsnhu99         		76.00		0.00000		0.00000		0.00000		0.00000
kimquyvklcbq        		92.00		7842500.00000		0.00000		0.00000		500.00000
iloveha202z         		94.00		100000.00000		4000000.00000		0.00000		301.00000
novajackielong0020  		90.00		0.00000		0.00000		0.00000		1200.00000
bklb25121991        		96.00		0.00000		0.00000		0.00000		209.00000
volamchienhuu222    		79.00		55000000.00000		14500000.00000		0.00000		0.00000
langpphunhuyetten   		79.00		0.00000		0.00000		0.00000		600.00000
phuocnhu41          		83.00		0.00000		0.00000		0.00000		700.00000
novaquangung0047    		88.00		0.00000		0.00000		0.00000		1800.00000
novaquangung0048    		90.00		0.00000		0.00000		0.00000		1200.00000
novaquangung0049    		88.00		0.00000		0.00000		0.00000		600.00000
teika0343           		93.00		0.00000		0.00000		0.00000		600.00000
teika0344           		92.00		0.00000		97518.00000		0.00000		0.00000
babycrymjssyou61    		85.00		0.00000		0.00000		500.00000		0.00000
hongdao1602         		48.00		14900000.00000		0.00000		0.00000		0.00000
vn02572468          		82.00		14400000.00000		0.00000		0.00000		200.00000
daonhatnam511114    		93.00		29200000.00000		0.00000		0.00000		0.00000
daigunder22011995   		97.00		0.00000		0.00000		1650.00000		0.00000
teika3690           		90.00		0.00000		0.00000		0.00000		1500.00000
trovedayxzr0tz      		81.00		0.00000		0.00000		300.00000		450.00000
khackhoakkhiahy     		79.00		0.00000		0.00000		300.00000		0.00000
bkl3_conlondien     		99.00		0.00000		0.00000		0.00000		300.00000
utnhosao_ke2        		43.00		20000.00000		0.00000		100.00000		0.00000
talahaiha4          		85.00		0.00000		0.00000		1800.00000		0.00000
novathanlong0029    		89.00		0.00000		0.00000		0.00000		300.00000
thiensudaiviet123   		99.00		23220000.00000		4000000.00000		3400.00000		1200.00000
whatisfuch          		98.00		0.00000		0.00000		0.00000		400.00000
sau4544w2il         		83.00		0.00000		0.00000		150.00000		450.00000
tungkenmen90        		97.00		0.00000		0.00000		0.00000		0.00000
0949451691dkmvanbao 		75.00		0.00000		0.00000		100.00000		100.00000
teika1834           		86.00		0.00000		12852.00000		0.00000		900.00000
heokoi171290        		99.00		15250000.00000		3600000.00000		2160.00000		3024.00000
mrthuat19981111     		1.00		0.00000		0.00000		100.00000		0.00000
volam2bom17         		99.00		0.00000		2000000.00000		300.00000		600.00000
vodoithu12ma        		94.00		0.00000		0.00000		0.00000		0.00000
danhdonglo5         		47.00		0.00000		142184.00000		0.00000		0.00000
cuonggiuvanglbs9901 		75.00		3100000.00000		80600000.00000		2000.00000		14400.00000
ironmo1             		98.00		0.00000		0.00000		1600.00000		0.00000
cuonggiuvanglbs9906 		75.00		0.00000		0.00000		200.00000		0.00000
cuonggiuvanglbs9905 		75.00		0.00000		8900000.00000		20800.00000		29000.00000
cuonggiuvanglbs9904 		76.00		80500000.00000		11100000.00000		11900.00000		9800.00000
buwauocyeuhoc       		79.00		0.00000		0.00000		150.00000		0.00000
dieuhaoxanjhche     		79.00		0.00000		0.00000		150.00000		0.00000
novahoalong0030     		89.00		0.00000		0.00000		0.00000		900.00000
vlchinsufull02      		99.00		0.00000		0.00000		3500.00000		0.00000
matieu199x          		11.00		0.00000		130000.00000		300.00000		0.00000
thuancong111        		46.00		0.00000		20000.00000		0.00000		0.00000
teika0124           		93.00		0.00000		24473.00000		0.00000		0.00000
truongtantai1022002vip2		1.00		5959.00000		5959.00000		800.00000		800.00000
thaoanh16102007     		99.00		0.00000		0.00000		0.00000		219.00000
congcongmax         		99.00		80000.00000		0.00000		0.00000		0.00000
duong_199matnguojyeu		88.00		0.00000		3000000.00000		0.00000		0.00000
nguyenbanam0790     		55.00		22138372.00000		0.00000		0.00000		1400.00000
123gamalaoheo123    		99.00		0.00000		0.00000		0.00000		0.00000
2nikky              		70.00		0.00000		0.00000		89600.00000		32400.00000
yeutrang001         		99.00		0.00000		0.00000		700.00000		200.00000
heoconlonton602     		97.00		0.00000		31417494.00000		0.00000		0.00000
teika3475           		90.00		0.00000		0.00000		0.00000		600.00000
volam2367480        		99.00		0.00000		0.00000		0.00000		100.00000
tranhoangduongb     		84.00		0.00000		20000.00000		100.00000		0.00000
letho80p            		92.00		0.00000		0.00000		1600.00000		900.00000
hoangtoan080992     		69.00		13000000.00000		5580000.00000		2100.00000		900.00000
conmeocon766        		94.00		5000000.00000		0.00000		900.00000		0.00000
s2kelak1150         		99.00		1000000.00000		0.00000		1500.00000		1188.00000
thanhcachlinh       		99.00		0.00000		0.00000		0.00000		0.00000
canfailamgi1        		73.00		3800000.00000		5000000.00000		0.00000		100.00000
xxnhaclongxxjmbk    		79.00		0.00000		0.00000		600.00000		0.00000
yugo836             		54.00		7540000.00000		0.00000		0.00000		200.00000
tantienngatn        		98.00		0.00000		150700000.00000		700.00000		350.00000
phongzzz1230t       		75.00		0.00000		0.00000		0.00000		0.00000
nhtl020831          		95.00		0.00000		30000.00000		65543.00000		400.00000
giotheoemtb3        		98.00		200000.00000		14100000.00000		1400.00000		0.00000
suzukihungyen08     		65.00		0.00000		0.00000		0.00000		0.00000
1zzxxhoathuong      		98.00		1500000.00000		1810000.00000		350.00000		800.00000
anhbeota1234        		99.00		0.00000		10000000.00000		0.00000		100.00000
VOLAM2177887        		90.00		0.00000		0.00000		0.00000		0.00000
sonquangtrung123    		82.00		0.00000		0.00000		0.00000		400.00000
suzukihungyen03     		65.00		0.00000		0.00000		0.00000		0.00000
dangphuhuu2015v     		93.00		55500000.00000		13000000.00000		0.00000		700.00000
huynhvanthanhanh22  		98.00		0.00000		2220000.00000		0.00000		0.00000
dgt1988tv           		89.00		0.00000		0.00000		0.00000		1000.00000
nhithuongduong      		96.00		2500000.00000		6292567.00000		400.00000		1300.00000
hothihoanganh       		98.00		0.00000		70000000.00000		650.00000		1250.00000
thosonbudang20      		93.00		990000.00000		760000.00000		2400.00000		3500.00000
vocalabury106       		99.00		0.00000		0.00000		0.00000		100.00000
manhandaigai02      		76.00		0.00000		0.00000		0.00000		0.00000
gameoltb            		77.00		0.00000		600000.00000		6800.00000		5700.00000
hoangdai1906        		99.00		0.00000		10400000.00000		1000.00000		900.00000
khoavipso3vn        		82.00		0.00000		0.00000		0.00000		0.00000
kimquyvkl5          		46.00		739700.00000		2500000.00000		1300.00000		2900.00000
emgaiduongthithuy   		95.00		0.00000		800000.00000		0.00000		0.00000
minhdaits01         		99.00		0.00000		39110000.00000		100.00000		100.00000
tlsn8788            		99.00		0.00000		700000.00000		0.00000		800.00000
nhatphienbangtam147 		99.00		0.00000		0.00000		100.00000		100.00000
duongngocchauu      		99.00		0.00000		0.00000		2000.00000		1212.00000
kimquyvklcbq4       		87.00		0.00000		0.00000		1000.00000		1000.00000
ngoc1971            		98.00		0.00000		0.00000		1800.00000		0.00000
nguoitinhtrongmo1101		99.00		0.00000		0.00000		0.00000		500.00000
VIPTHA12            		69.00		0.00000		0.00000		0.00000		0.00000
dohay2020           		99.00		0.00000		0.00000		0.00000		0.00000
baobao1997ct        		95.00		0.00000		4210000.00000		450.00000		0.00000
gamebinh1996        		80.00		0.00000		3500000.00000		100.00000		100.00000
nhakhanh20051982    		95.00		9000000.00000		500000.00000		1700.00000		1200.00000
sotaysong83wpka     		84.00		0.00000		0.00000		2250.00000		2250.00000
sadwinter003        		79.00		0.00000		0.00000		1750.00000		1574.00000
toilathangbeo1995   		99.00		1000000.00000		0.00000		1400.00000		300.00000
thientroi02         		95.00		1000000.00000		0.00000		3500.00000		1050.00000
xuanbem141287       		46.00		0.00000		50000.00000		26200.00000		1600.00000
vuthanhtuanty       		94.00		0.00000		0.00000		0.00000		0.00000
bluepet10           		93.00		0.00000		0.00000		4550.00000		1000.00000
bet156159           		10.00		0.00000		149999.00000		0.00000		0.00000
phihp848770         		58.00		15000000.00000		4000000.00000		700.00000		1200.00000
thangtayphancona2   		93.00		0.00000		0.00000		100.00000		0.00000
goodbyemyloveq      		99.00		0.00000		0.00000		706.00000		1212.00000
mjnhnhuong1234      		10.00		0.00000		10000.00000		0.00000		612.00000
thamvongpp          		91.00		1120000.00000		0.00000		0.00000		100.00000
thamvongpq          		91.00		1020000.00000		0.00000		0.00000		100.00000
heobongxunam        		71.00		0.00000		0.00000		509.00000		1018.00000
keryban2            		37.00		320000.00000		0.00000		0.00000		301.00000
ismehcm             		60.00		0.00000		10900000.00000		2100.00000		0.00000
bededienvn113       		98.00		0.00000		0.00000		1750.00000		0.00000
keryban1            		53.00		450000.00000		9640000.00000		13944.00000		617.00000
keryban6            		48.00		1490000.00000		320000.00000		1505.00000		13535.00000
keryban7            		32.00		610000.00000		0.00000		0.00000		0.00000
nbst_74             		12.00		0.00000		150000.00000		300.00000		0.00000
keryban5            		36.00		150000.00000		0.00000		0.00000		301.00000
toilasep23          		87.00		0.00000		20300000.00000		0.00000		2800.00000
chungtennghjluon    		98.00		0.00000		0.00000		0.00000		2700.00000
keryban8            		36.00		0.00000		0.00000		301.00000		0.00000
thamvongpg          		91.00		310000.00000		0.00000		0.00000		0.00000
thamvongpa          		91.00		320000.00000		0.00000		100.00000		0.00000
volamchibao2016vn   		91.00		2000000.00000		0.00000		100.00000		0.00000
chuyeuquyenkg1990kgkg		98.00		0.00000		2000000.00000		500.00000		0.00000
xxth.tienphungwe1   		23.00		0.00000		10000.00000		200.00000		0.00000
capmuagiapnzi       		83.00		0.00000		0.00000		450.00000		600.00000
tungs2min11         		95.00		0.00000		0.00000		301.00000		0.00000
homquaanhtaibd1d    		84.00		0.00000		0.00000		1050.00000		1050.00000
cungkhaminh         		99.00		1970000.00000		9400.00000		700.00000		7600.00000
theanh1992hg        		78.00		0.00000		0.00000		1524.00000		0.00000
nhtl171990          		94.00		0.00000		0.00000		0.00000		438.00000
tuyetnhi26101991    		95.00		50000000.00000		48000000.00000		13650.00000		0.00000
minhtamhvt108       		71.00		0.00000		0.00000		0.00000		1050.00000
angtrangram2014     		94.00		0.00000		0.00000		0.00000		65537.00000
zzkinhduongzz       		90.00		500000.00000		490000.00000		0.00000		0.00000
duongtuanhanh1996   		98.00		0.00000		5050000.00000		3500.00000		5600.00000
ngocyen2016vn       		96.00		9000000.00000		0.00000		0.00000		2000.00000
lithedinh500000     		99.00		0.00000		0.00000		2100.00000		0.00000
nhoclarry07         		92.00		0.00000		70000.00000		0.00000		0.00000
phamvantinh2025     		82.00		0.00000		0.00000		0.00000		1200.00000
lamduymax555        		99.00		1999999.00000		0.00000		2000.00000		0.00000
thieothuynotseu     		79.00		0.00000		0.00000		450.00000		0.00000
linhvoihai1         		51.00		0.00000		0.00000		400.00000		0.00000
kynjemgjapngo2014   		99.00		0.00000		0.00000		0.00000		0.00000
trongrom6733        		59.00		2000000.00000		6050000.00000		1726.00000		2650.00000
bacsiquaidi0001     		98.00		0.00000		0.00000		100.00000		100.00000
thjendatjnh001      		98.00		0.00000		0.00000		100.00000		0.00000
zacegl151           		96.00		0.00000		0.00000		2424.00000		0.00000
lbhk223223          		98.00		750000.00000		0.00000		3424.00000		0.00000
huychoiro012        		77.00		0.00000		0.00000		350.00000		700.00000
huchuav873          		84.00		0.00000		0.00000		0.00000		0.00000
quyenlataohp        		99.00		0.00000		0.00000		0.00000		1300.00000
emlaaifxu035        		66.00		24800000.00000		0.00000		0.00000		3800.00000
bossvip006          		99.00		0.00000		1000000.00000		350.00000		0.00000
ntcvbonus2          		98.00		0.00000		0.00000		0.00000		400.00000
chimtuki            		96.00		0.00000		300000.00000		0.00000		0.00000
lycudanh601         		71.00		0.00000		0.00000		300.00000		0.00000
teika9695           		89.00		0.00000		0.00000		0.00000		300.00000
doanhaivanhp92      		98.00		0.00000		0.00000		0.00000		0.00000
brolatao123vn14444  		91.00		3000000.00000		0.00000		3000.00000		0.00000
nhat0973394587      		99.00		0.00000		0.00000		0.00000		3000.00000
munkhongchuyenrsong 		79.00		0.00000		0.00000		150.00000		0.00000
danvjpa10           		93.00		0.00000		0.00000		0.00000		800.00000
dahut12             		75.00		1400000.00000		1400000.00000		0.00000		400.00000
xahoiviyeujgxa      		84.00		0.00000		0.00000		2400.00000		150.00000
vuagunnybl01        		64.00		30000.00000		610000.00000		0.00000		500.00000
bi0935bo45          		87.00		800000.00000		0.00000		0.00000		0.00000
tranglam100         		99.00		0.00000		11500000.00000		3550.00000		1050.00000
phatmocay011bt      		98.00		3500000.00000		0.00000		903.00000		3612.00000
027vbonus           		86.00		0.00000		0.00000		0.00000		0.00000
menlinhbaoson1074   		88.00		0.00000		0.00000		0.00000		3300.00000
letruong01072002    		78.00		440000.00000		0.00000		0.00000		0.00000
caovienduong1       		96.00		0.00000		0.00000		0.00000		0.00000
drayman0019941      		98.00		1500000.00000		0.00000		300.00000		2100.00000
ongzoitosrsl        		83.00		0.00000		0.00000		600.00000		600.00000
vicamlinhtbnwdt     		83.00		0.00000		0.00000		450.00000		450.00000
teika10344          		89.00		0.00000		0.00000		0.00000		900.00000
5konthanglan        		97.00		100000.00000		0.00000		0.00000		100.00000
levanthao1988       		99.00		0.00000		0.00000		0.00000		200.00000
menlinhbaoson1079   		86.00		0.00000		0.00000		0.00000		1200.00000
tieungoctuahtsaf    		83.00		0.00000		0.00000		0.00000		750.00000
chumvuonco474       		94.00		400000.00000		400000.00000		0.00000		0.00000
novajackielong0178  		89.00		0.00000		45532.00000		0.00000		0.00000
ngocphong9xpro      		46.00		250000.00000		30000.00000		0.00000		700.00000
novajackielong0175  		91.00		0.00000		0.00000		0.00000		600.00000
1cuocrotrang        		84.00		1450000.00000		0.00000		0.00000		0.00000
novajackielong0177  		91.00		0.00000		0.00000		0.00000		600.00000
vjtdamtac11a1       		95.00		0.00000		7000000.00000		0.00000		0.00000
nneneskhtvt         		98.00		0.00000		0.00000		300.00000		400.00000
novajackielong0172  		89.00		0.00000		0.00000		0.00000		300.00000
chungmaychethetcadi 		97.00		0.00000		800000.00000		0.00000		0.00000
colombiair4x        		83.00		0.00000		0.00000		0.00000		600.00000
gatuconnho20        		10.00		0.00000		0.00000		0.00000		400.00000
bangk7oto1          		99.00		0.00000		0.00000		0.00000		200.00000
taikhoan221292      		99.00		0.00000		0.00000		0.00000		0.00000
loveyouvt420        		94.00		500000.00000		0.00000		1900.00000		2156.00000
teika11245          		92.00		0.00000		0.00000		0.00000		900.00000
huynhtay2012        		92.00		40500000.00000		12000000.00000		8800.00000		3600.00000
aathang1119         		91.00		0.00000		0.00000		5698.00000		600.00000
iostarlove          		99.00		0.00000		0.00000		100.00000		0.00000
heotimheo2013       		99.00		0.00000		0.00000		0.00000		200.00000
bupbeoleupbau       		79.00		0.00000		0.00000		150.00000		0.00000
vietnamesehacker84  		99.00		0.00000		120000.00000		0.00000		0.00000
coldplay84          		99.00		0.00000		3000000.00000		1200.00000		600.00000
tyrecuchimot1       		69.00		45600000.00000		142000000.00000		10900.00000		650.00000
hklbtulinh1205      		98.00		0.00000		1000000.00000		0.00000		0.00000
vbonus021989        		98.00		7000000.00000		72100000.00000		1602.00000		1708.00000
lehodinhkhoi176112kh		79.00		100000.00000		0.00000		0.00000		300.00000
xinhgaiqn           		97.00		0.00000		0.00000		0.00000		0.00000
chuyenddddyxjp      		84.00		0.00000		0.00000		150.00000		450.00000
ssbanmtt1           		89.00		0.00000		0.00000		4900.00000		0.00000
saobangchien25251325		80.00		0.00000		0.00000		0.00000		700.00000
satbonga66          		86.00		0.00000		14330000.00000		3636.00000		3232.00000
tienbinhluchanam2   		90.00		0.00000		0.00000		0.00000		350.00000
uimatdoroi0         		96.00		1000000.00000		0.00000		0.00000		100.00000
phuchanhienngang    		99.00		0.00000		0.00000		0.00000		600.00000
vuxuanquoc0975      		62.00		16800000.00000		0.00000		3000.00000		6000.00000
poscovst1990        		91.00		60000000.00000		56000000.00000		2100.00000		800.00000
ngaymai2025         		84.00		0.00000		0.00000		0.00000		0.00000
kidpro0112          		98.00		1000000.00000		0.00000		0.00000		0.00000
tohuutai2017        		92.00		11000000.00000		40000000.00000		400.00000		300.00000
diepthanlac         		36.00		27380000.00000		0.00000		0.00000		0.00000
vuxuanquoc0977      		97.00		440000.00000		0.00000		600.00000		2800.00000
sdt01664222475sdtt  		84.00		0.00000		0.00000		300.00000		100.00000
ptt250882           		99.00		0.00000		3000000.00000		6100.00000		0.00000
bad.boy16           		90.00		3000000.00000		0.00000		1000.00000		18000.00000
bosshero2605        		91.00		0.00000		5000000.00000		0.00000		0.00000
yemokhangtranrit    		79.00		0.00000		0.00000		150.00000		0.00000
nh0kghec0d0n        		98.00		18010000.00000		28820000.00000		400.00000		1100.00000
thaophuong2013vn    		98.00		4200000.00000		0.00000		300.00000		350.00000
baonhi199997        		67.00		2510000.00000		1800000.00000		7122.00000		3300.00000
icebergqyvj         		83.00		0.00000		0.00000		300.00000		450.00000
kieuthu0209         		96.00		2200000.00000		4000000.00000		801.00000		900.00000
dongnga261183       		93.00		0.00000		300000.00000		0.00000		0.00000
pone2015            		95.00		0.00000		0.00000		800.00000		0.00000
longljeund1992      		99.00		0.00000		0.00000		0.00000		600.00000
06huyen161195       		96.00		0.00000		0.00000		200.00000		200.00000
tatcataianh222      		59.00		0.00000		10200000.00000		0.00000		0.00000
nuvuongusau         		97.00		0.00000		0.00000		500.00000		0.00000
dan0vip1993         		98.00		0.00000		15000000.00000		200.00000		100.00000
xichngoeopdenmu     		92.00		0.00000		0.00000		22350.00000		20850.00000
teika9051           		90.00		0.00000		11675.00000		0.00000		300.00000
dotnibalunviet      		79.00		0.00000		0.00000		2100.00000		900.00000
1stbuonchosophan    		63.00		4600000.00000		0.00000		0.00000		0.00000
19huynh91trang      		99.00		40000000.00000		55000000.00000		1100.00000		1750.00000
tungkhanhkahp       		99.00		0.00000		0.00000		0.00000		1200.00000
teika6158           		90.00		0.00000		0.00000		0.00000		1800.00000
boydatinh1102ts     		99.00		0.00000		0.00000		800.00000		1100.00000
kiemhieptoiyeu2015  		90.00		0.00000		0.00000		1000.00000		0.00000
ataqula11999vn      		86.00		0.00000		0.00000		0.00000		300.00000
7ammaothoinay       		98.00		0.00000		0.00000		0.00000		700.00000
teika6153           		90.00		0.00000		93840.00000		0.00000		900.00000
noidanhmotthoi1403  		91.00		0.00000		0.00000		0.00000		900.00000
phamnguyenduythong  		83.00		0.00000		0.00000		0.00000		0.00000
mumduongthocnuoqc   		79.00		0.00000		0.00000		150.00000		0.00000
ukrainanwsv         		79.00		0.00000		0.00000		1350.00000		0.00000
conlonthiensu8520   		91.00		0.00000		0.00000		0.00000		100.00000
khunglong9k3        		95.00		0.00000		0.00000		100.00000		100.00000
mongthantuyfewr     		79.00		0.00000		0.00000		150.00000		1050.00000
bonbon2352011yw     		69.00		0.00000		0.00000		200.00000		200.00000
Gemcool10           		77.00		0.00000		0.00000		0.00000		200.00000
trieusontlq         		98.00		3000000.00000		17045000.00000		0.00000		808.00000
cogaiquevb1         		96.00		0.00000		400000.00000		0.00000		300.00000
22thang12nam1983    		99.00		0.00000		5000000.00000		350.00000		300.00000
daminh2015          		95.00		10000000.00000		5000000.00000		900.00000		0.00000
nhocvabun147        		55.00		494333.00000		0.00000		0.00000		300.00000
huynhtrinh98        		77.00		1000000.00000		0.00000		1400.00000		2800.00000
ngocongtu1111       		99.00		0.00000		0.00000		350.00000		0.00000
veusieudep002       		98.00		0.00000		0.00000		0.00000		0.00000
c0ooooii            		59.00		0.00000		5000000.00000		300.00000		0.00000
gioisangdieclaho    		79.00		0.00000		0.00000		150.00000		0.00000
teika10747          		90.00		0.00000		0.00000		0.00000		1500.00000
teika10744          		90.00		0.00000		41500.00000		0.00000		0.00000
s2ogoddess1         		99.00		0.00000		0.00000		0.00000		0.00000
teika0807           		93.00		0.00000		0.00000		0.00000		1200.00000
tqcuong000          		95.00		5700000.00000		3980000.00000		500.00000		3757.00000
kihadalhvl1996      		99.00		0.00000		0.00000		0.00000		1204.00000
letuanhaianh1994    		98.00		0.00000		500000.00000		1200.00000		1208.00000
teika0801           		92.00		0.00000		0.00000		0.00000		600.00000
accvipliensever     		83.00		0.00000		63500000.00000		0.00000		0.00000
khiaduocxenephao    		80.00		0.00000		0.00000		300.00000		0.00000
nhocsaapngsaidum    		79.00		0.00000		0.00000		300.00000		0.00000
thanhtung2403tt     		59.00		430000.00000		0.00000		2800.00000		700.00000
ttvtt22             		80.00		0.00000		0.00000		764.00000		414.00000
kiwivipkut21        		99.00		0.00000		0.00000		1600.00000		400.00000
csditk25            		59.00		0.00000		950000.00000		1600.00000		400.00000
acmadatinh96        		95.00		1710000.00000		1530000.00000		0.00000		300.00000
ngocdungvkk         		75.00		0.00000		0.00000		0.00000		0.00000
phuongcaucay        		85.00		0.00000		100000.00000		0.00000		0.00000
thangvanhi19991     		95.00		0.00000		0.00000		0.00000		0.00000
jsaixoiquihach      		80.00		0.00000		0.00000		300.00000		0.00000
ngayxuaemnojzji0v   		83.00		0.00000		0.00000		3600.00000		3600.00000
teika10764          		91.00		0.00000		0.00000		0.00000		900.00000
sonyandvaio05       		99.00		0.00000		1450000.00000		500.00000		0.00000
premiumcute4        		77.00		4550000.00000		0.00000		216.00000		4120.00000
cuanastec1          		97.00		0.00000		250000.00000		0.00000		400.00000
vannistelrooy3000   		99.00		0.00000		0.00000		300.00000		1806.00000
ngoctt1976          		99.00		25810000.00000		9000000.00000		4950.00000		3500.00000
vinhlee1905         		99.00		0.00000		0.00000		0.00000		4200.00000
kimbinh2024         		97.00		0.00000		1410000.00000		0.00000		0.00000
bandenvl2009monkey  		94.00		0.00000		0.00000		0.00000		3050.00000
babyhaychath        		99.00		0.00000		0.00000		0.00000		1100.00000
kimbinh2021         		99.00		300000.00000		0.00000		0.00000		0.00000
tahiza1111          		76.00		0.00000		0.00000		1000.00000		0.00000
tnl199990           		99.00		3930000.00000		0.00000		0.00000		1400.00000
vutungjerry         		94.00		0.00000		0.00000		4900.00000		0.00000
tgkty2010           		98.00		0.00000		0.00000		500.00000		0.00000
utnhieurackdao      		87.00		650000.00000		6000000.00000		1700.00000		1900.00000
chienbinhtuchien    		99.00		4700000.00000		0.00000		0.00000		700.00000
trieubichhang       		95.00		10000.00000		0.00000		700.00000		600.00000
anhhungso98         		76.00		0.00000		40000.00000		608.00000		0.00000
teika10752          		92.00		0.00000		0.00000		0.00000		900.00000
littleboy03121993   		77.00		0.00000		0.00000		300.00000		0.00000
ducnhat8btt         		75.00		0.00000		21000000.00000		0.00000		500.00000
pokiss91            		98.00		0.00000		0.00000		301.00000		0.00000
manhhjeu20          		95.00		0.00000		2080000.00000		0.00000		100.00000
tydiem027           		99.00		96000000.00000		56400000.00000		5024.00000		73075.00000
tienhpno1hp         		99.00		150000.00000		0.00000		800.00000		400.00000
toiyeuquynh1997vn   		92.00		0.00000		0.00000		0.00000		5000.00000
saobangcodontb1989  		99.00		0.00000		0.00000		700.00000		200.00000
teika11828          		91.00		0.00000		75035.00000		0.00000		0.00000
mxngamy             		81.00		0.00000		0.00000		1800.00000		0.00000
tamkiem577          		98.00		0.00000		5000000.00000		100.00000		500.00000
vanthai.7667        		83.00		0.00000		0.00000		0.00000		0.00000
ljnhsanht777        		99.00		17880000.00000		20350000.00000		3300.00000		1000.00000
kunkill02           		87.00		0.00000		40000000.00000		0.00000		0.00000
bakurax888          		96.00		237550000.00000		0.00000		350.00000		0.00000
teika10755          		90.00		0.00000		0.00000		0.00000		1200.00000
hamrongth88         		96.00		0.00000		0.00000		100.00000		500.00000
noinoiyeu2111       		95.00		0.00000		0.00000		400.00000		300.00000
vinhhoa012          		87.00		21000000.00000		0.00000		800.00000		100.00000
he55555             		99.00		500000.00000		0.00000		0.00000		0.00000
t0iyeuvietnam2015   		65.00		5400000.00000		18500000.00000		2700.00000		1750.00000
bbpleiv.jx2         		81.00		200000.00000		0.00000		200.00000		1000.00000
gatapmua2015        		95.00		0.00000		0.00000		0.00000		400.00000
PHAMVANTINH2015     		93.00		0.00000		0.00000		0.00000		3300.00000
tuntk294            		97.00		0.00000		0.00000		0.00000		200.00000
thainguyen789vn     		95.00		0.00000		250000.00000		0.00000		0.00000
tuoideo2idsw        		82.00		0.00000		0.00000		0.00000		2700.00000
lerwoyniemhatlau    		79.00		0.00000		0.00000		150.00000		0.00000
tuansieutoc095      		94.00		0.00000		0.00000		0.00000		400.00000
ngoctaihdvntlq      		90.00		0.00000		0.00000		0.00000		400.00000
do52b7luat123456789 		97.00		0.00000		1000000.00000		0.00000		0.00000
hoalong350cool      		97.00		0.00000		0.00000		0.00000		0.00000
anhhoang16121995    		78.00		420000.00000		0.00000		0.00000		1400.00000
nghemanbomojzwn1u   		79.00		0.00000		0.00000		150.00000		0.00000
philippinekj8e      		83.00		0.00000		0.00000		0.00000		1200.00000
cuto522             		88.00		0.00000		1000000.00000		0.00000		0.00000
12dqt02hd           		98.00		5500000.00000		5000000.00000		0.00000		0.00000
tuethang            		86.00		0.00000		0.00000		100.00000		800.00000
phanvuvu2008        		97.00		0.00000		0.00000		0.00000		1600.00000
caykeodm            		79.00		0.00000		0.00000		2900.00000		0.00000
teika8324           		91.00		0.00000		0.00000		0.00000		300.00000
giotnang9933        		90.00		9000000.00000		0.00000		0.00000		350.00000
conlacd10           		88.00		1000000.00000		5550000.00000		1300.00000		4500.00000
ctu9802             		98.00		0.00000		0.00000		0.00000		1000.00000
ctu9803             		74.00		10600000.00000		0.00000		350.00000		350.00000
vietchtn            		95.00		0.00000		0.00000		500.00000		0.00000
chilinhbl1993       		99.00		0.00000		0.00000		0.00000		0.00000
teika8328           		90.00		0.00000		0.00000		0.00000		900.00000
trieuvanthubabycute 		99.00		5250000.00000		0.00000		0.00000		0.00000
handiendinh6        		85.00		0.00000		0.00000		0.00000		700.00000
maiyeunguoi08031906 		97.00		0.00000		900000.00000		0.00000		0.00000
taohapro1           		95.00		0.00000		0.00000		2500.00000		0.00000
bena505             		98.00		0.00000		0.00000		0.00000		400.00000
dauditthat          		94.00		0.00000		0.00000		0.00000		0.00000
nguyencutetg10      		92.00		3000000.00000		3370000.00000		0.00000		0.00000
daoxuanvuong4       		80.00		0.00000		0.00000		600.00000		600.00000
teika3085           		90.00		0.00000		40000.00000		0.00000		0.00000
tixtixtetecs        		99.00		0.00000		0.00000		800.00000		2700.00000
vietnam06519        		91.00		0.00000		70000.00000		0.00000		0.00000
hodotenthanh7       		99.00		0.00000		0.00000		200.00000		5500.00000
zgamethuvn11        		99.00		0.00000		0.00000		3712.00000		2000.00000
thuyyentlq          		99.00		2200000.00000		36300000.00000		2700.00000		2800.00000
luctakho            		99.00		2110000.00000		1300000.00000		16950.00000		7700.00000
izhoanglong00       		81.00		0.00000		0.00000		0.00000		0.00000
valentjnetjnhnhan   		74.00		10420000.00000		0.00000		500.00000		400.00000
jimmyhuynh0003      		99.00		0.00000		0.00000		0.00000		0.00000
teika0663           		92.00		460899.00000		0.00000		0.00000		0.00000
baoanhshadow11      		88.00		0.00000		0.00000		0.00000		0.00000
valentinefirst19952 		59.00		0.00000		1100000.00000		1200.00000		0.00000
minhdodautroc20121991		99.00		5000000.00000		0.00000		0.00000		0.00000
hu4th4nhnh4n109     		86.00		0.00000		0.00000		3780.00000		0.00000
kalidakgun12222     		74.00		40000.00000		0.00000		0.00000		0.00000
chicovipfc1994      		81.00		52400000.00000		0.00000		1700.00000		200.00000
athichcogiao        		84.00		0.00000		110000.00000		0.00000		0.00000
lqachdongyeumun     		79.00		0.00000		0.00000		1050.00000		0.00000
