UID                 		level		m_spent		m_received		i_sold		i_bought
emoigiodaye1vf      		82.00		0.00000		0.00000		600.00000		0.00000
mraudir9            		99.00		0.00000		0.00000		0.00000		100.00000
kupi1602            		91.00		0.00000		10700000.00000		0.00000		0.00000
vantasika7          		92.00		0.00000		0.00000		0.00000		0.00000
zujla9jx2           		63.00		0.00000		0.00000		300.00000		100.00000
volamthiensu2013    		89.00		0.00000		0.00000		1000.00000		2500.00000
buimanhdat3005811   		99.00		0.00000		0.00000		2100.00000		700.00000
sotinh1676010       		93.00		0.00000		100000.00000		400.00000		0.00000
akumi42             		61.00		0.00000		250000.00000		0.00000		0.00000
teika11591          		89.00		0.00000		29532.00000		0.00000		0.00000
lovehonje           		86.00		52000000.00000		4500000.00000		600.00000		1300.00000
cuocyachocaphunaaia 		50.00		0.00000		0.00000		0.00000		0.00000
daikanecon          		97.00		0.00000		0.00000		350.00000		0.00000
darnhoigioihe       		79.00		0.00000		0.00000		600.00000		0.00000
kkjjhhjjkk          		97.00		0.00000		0.00000		700.00000		0.00000
tinhyeuvotan5       		93.00		0.00000		2000000.00000		0.00000		0.00000
teika11221          		87.00		0.00000		20104.00000		0.00000		0.00000
mailgamevl02        		97.00		110000.00000		0.00000		200.00000		400.00000
as122143            		99.00		5390000.00000		0.00000		1100.00000		900.00000
tinhyeuvotan3       		89.00		0.00000		0.00000		1900.00000		0.00000
nhokvip0153         		99.00		0.00000		0.00000		100.00000		0.00000
hankissbin5         		89.00		0.00000		0.00000		0.00000		1500.00000
haphuong070         		92.00		0.00000		0.00000		13650.00000		0.00000
nuvuongusau         		97.00		0.00000		0.00000		0.00000		300.00000
hankissbin1         		90.00		0.00000		0.00000		1500.00000		0.00000
abxy1990            		92.00		10000000.00000		0.00000		0.00000		0.00000
hankissbin3         		90.00		0.00000		0.00000		0.00000		900.00000
huavinhtruong2222   		74.00		1308333.00000		0.00000		0.00000		0.00000
vlvolam20102        		97.00		0.00000		500000.00000		0.00000		400.00000
maimai1tinhyeutn0310		89.00		0.00000		0.00000		4500.00000		0.00000
zvinhtuy            		63.00		470000.00000		0.00000		0.00000		0.00000
madeinusa01652066084mp8		85.00		0.00000		0.00000		0.00000		0.00000
c4mgj4ca0           		89.00		9500000.00000		0.00000		0.00000		8750.00000
nguyencongphat1988888		99.00		0.00000		1500000.00000		700.00000		800.00000
thaisieuthui        		99.00		0.00000		0.00000		0.00000		0.00000
kiemlozaz           		36.00		0.00000		34460.00000		100.00000		100.00000
embebuffanhne       		99.00		0.00000		0.00000		0.00000		0.00000
drminhphat2010vn    		94.00		0.00000		0.00000		350.00000		350.00000
sangvobemoum        		79.00		0.00000		0.00000		600.00000		0.00000
trieuhuyentrang89   		99.00		11000000.00000		0.00000		0.00000		6800.00000
luanhothanh12tx3p   		81.00		0.00000		0.00000		0.00000		450.00000
teika11529          		92.00		0.00000		0.00000		0.00000		300.00000
avayne1620          		98.00		0.00000		1500000.00000		0.00000		1750.00000
baolongbang2016     		85.00		2380001.00000		1800000.00000		11508.00000		952.00000
khanhimax555        		98.00		0.00000		0.00000		0.00000		0.00000
ivudieusamba02      		99.00		0.00000		0.00000		0.00000		0.00000
dedianh1144hp       		94.00		0.00000		1800000.00000		800.00000		100.00000
songokussj817       		81.00		0.00000		0.00000		400.00000		0.00000
phamthian131087     		99.00		0.00000		0.00000		400.00000		100.00000
thisigiuadoithuong  		98.00		14671912.00000		0.00000		2100.00000		550.00000
ruaconmylove27      		99.00		0.00000		0.00000		150.00000		0.00000
nuoachuucapnhen     		79.00		0.00000		0.00000		150.00000		0.00000
caycaukhivn         		97.00		3900000.00000		0.00000		0.00000		0.00000
hoangsangonlgdak    		80.00		0.00000		0.00000		4200.00000		4200.00000
tadocvip20005000    		99.00		0.00000		0.00000		800.00000		0.00000
chepchepbk2         		99.00		0.00000		0.00000		0.00000		566.00000
chepchepbk3         		99.00		0.00000		0.00000		0.00000		100.00000
yeunguoivotinh789   		96.00		0.00000		150000.00000		0.00000		0.00000
levanchung20167777  		77.00		0.00000		1250000.00000		900.00000		500.00000
kesjtinh0123        		98.00		0.00000		0.00000		1600.00000		0.00000
hoviethung1102      		96.00		0.00000		0.00000		0.00000		500.00000
chipbor8x           		99.00		0.00000		0.00000		0.00000		0.00000
myvinh04            		99.00		660000.00000		2500000.00000		0.00000		2400.00000
nhtl070560          		99.00		0.00000		0.00000		0.00000		300.00000
nhingianh100        		99.00		0.00000		400000.00000		100.00000		100.00000
vannhj90            		71.00		4400000.00000		0.00000		0.00000		0.00000
vienthongphuhung2014ag		99.00		0.00000		0.00000		350.00000		100.00000
thangsohpvnn        		94.00		0.00000		0.00000		0.00000		0.00000
zid.brbao1340       		96.00		0.00000		0.00000		0.00000		0.00000
boy12345662011      		90.00		0.00000		0.00000		756.00000		4308.00000
anhcuong83tn        		89.00		23000000.00000		0.00000		400.00000		600.00000
embo2411            		82.00		14900000.00000		0.00000		4900.00000		1050.00000
ta0k0biet222        		99.00		0.00000		8400000.00000		0.00000		0.00000
chiquyet114vn       		99.00		22440000.00000		22730000.00000		0.00000		0.00000
chieumaoxuanrooi    		79.00		0.00000		0.00000		900.00000		0.00000
cocacolathee        		82.00		0.00000		0.00000		0.00000		0.00000
hontoidico123       		98.00		0.00000		0.00000		0.00000		602.00000
lethiendienmfgy     		83.00		0.00000		0.00000		0.00000		450.00000
doiakhancambotmorse 		83.00		0.00000		0.00000		600.00000		750.00000
niemxthuongem       		17.00		700000.00000		0.00000		0.00000		0.00000
nguyenvanminh022010 		95.00		0.00000		0.00000		0.00000		0.00000
loictm33e           		99.00		6300000.00000		0.00000		1100.00000		3500.00000
hajtacthaj123       		99.00		0.00000		0.00000		0.00000		300.00000
thek3nzy            		99.00		0.00000		0.00000		0.00000		0.00000
luislexuxtmpj       		81.00		0.00000		0.00000		600.00000		0.00000
vnmngoaho029        		50.00		0.00000		17583800.00000		0.00000		0.00000
vnmngoaho028        		50.00		0.00000		3272813.00000		0.00000		0.00000
buff9m              		99.00		0.00000		0.00000		0.00000		800.00000
laisuri1812azdg     		79.00		0.00000		0.00000		150.00000		0.00000
nguyenngoco         		99.00		0.00000		0.00000		100.00000		0.00000
kembai2             		35.00		0.00000		500000.00000		0.00000		0.00000
tvday07             		96.00		260000.00000		0.00000		200.00000		108.00000
giunguyenlieu1111   		71.00		8000000.00000		0.00000		0.00000		0.00000
namkt098tb          		86.00		0.00000		0.00000		0.00000		0.00000
loictm33r           		84.00		0.00000		0.00000		200.00000		0.00000
nguyencongphat198888		99.00		0.00000		6900000.00000		0.00000		500.00000
daicathienma1995    		99.00		0.00000		0.00000		0.00000		1000.00000
teika3751           		93.00		0.00000		0.00000		0.00000		600.00000
vngoianhyeuem147123 		91.00		700000.00000		700000.00000		0.00000		1500.00000
teika3754           		93.00		0.00000		0.00000		0.00000		1500.00000
tasekhongrojxp4lo   		79.00		0.00000		0.00000		600.00000		1500.00000
solomex0147         		80.00		1300000.00000		0.00000		0.00000		150.00000
phungchilinhvn2062  		94.00		37300000.00000		70170000.00000		24000.00000		2000.00000
chuberongobqr       		80.00		0.00000		0.00000		600.00000		0.00000
anhtuoibg9x         		99.00		0.00000		0.00000		300.00000		300.00000
xachdep2tat         		88.00		0.00000		18000000.00000		300.00000		5650.00000
xuyennunglonvn      		96.00		0.00000		0.00000		0.00000		200.00000
caliathiatialia     		99.00		0.00000		0.00000		1300.00000		2106.00000
a3511513a           		96.00		0.00000		2000000.00000		3000.00000		1400.00000
minhvl2013          		91.00		5000000.00000		0.00000		200.00000		300.00000
phamquangminhsg     		98.00		0.00000		15000000.00000		0.00000		0.00000
nhoxgavl902         		95.00		0.00000		0.00000		0.00000		0.00000
quangtkphobien      		98.00		0.00000		0.00000		350.00000		0.00000
itc0095             		92.00		0.00000		0.00000		700.00000		0.00000
mythitrakim         		84.00		0.00000		0.00000		1616.00000		0.00000
amativegirl00       		93.00		0.00000		0.00000		0.00000		0.00000
vuxuannamphong2012  		99.00		82000000.00000		70000000.00000		0.00000		0.00000
minhchil1986        		99.00		0.00000		800000.00000		0.00000		0.00000
babymil0.9x         		99.00		200000.00000		0.00000		0.00000		0.00000
gialai7652          		99.00		0.00000		0.00000		0.00000		400.00000
xbantien1           		98.00		200000.00000		0.00000		0.00000		500.00000
teika0085           		91.00		0.00000		0.00000		0.00000		300.00000
teika0084           		91.00		0.00000		35602.00000		0.00000		0.00000
teika0083           		92.00		0.00000		0.00000		0.00000		600.00000
anhseyeuem2266      		99.00		80000000.00000		0.00000		832.00000		2050.00000
teika0080           		86.00		0.00000		32039.00000		0.00000		0.00000
kuphiqb2            		10.00		0.00000		149991.00000		0.00000		0.00000
jackhammer2222      		74.00		0.00000		0.00000		500.00000		500.00000
teika0089           		92.00		0.00000		0.00000		0.00000		600.00000
cuonglongnhi.svphiho1doc		74.00		0.00000		15000000.00000		800.00000		100.00000
vuhuyhoi009         		98.00		0.00000		0.00000		0.00000		756.00000
kingzv14            		43.00		0.00000		0.00000		0.00000		200.00000
kingzv15            		46.00		17900000.00000		0.00000		0.00000		400.00000
anhtienthaibao211995		14.00		0.00000		0.00000		1500.00000		0.00000
thuanthanhlongll01  		76.00		0.00000		0.00000		0.00000		0.00000
vl2dance11          		97.00		42800000.00000		0.00000		1100.00000		300.00000
votacthien18790     		77.00		0.00000		0.00000		0.00000		350.00000
b3h3ochinh41        		99.00		500000.00000		3000000.00000		301.00000		3200.00000
viphklb00021        		99.00		0.00000		0.00000		200.00000		0.00000
tungnham2015        		98.00		200000.00000		6000000.00000		1416.00000		600.00000
anmay5tui           		99.00		20000000.00000		5000000.00000		1112.00000		200.00000
canhqdhc            		94.00		1300000.00000		0.00000		0.00000		0.00000
pehakhung851        		85.00		10000000.00000		20000000.00000		0.00000		200.00000
khocvole132588      		99.00		1300000.00000		0.00000		0.00000		0.00000
menlinhbaoson0087   		86.00		0.00000		0.00000		0.00000		600.00000
quangdai0908        		90.00		0.00000		0.00000		0.00000		700.00000
lungdanhthienha004  		70.00		30000.00000		2100000.00000		100.00000		200.00000
khongbaogioanhbochoivl		94.00		0.00000		0.00000		0.00000		500.00000
lungdanhthienha003  		67.00		2100000.00000		30000.00000		200.00000		100.00000
dathaolc            		99.00		500000.00000		1000000.00000		700.00000		424.00000
thongandtrinh       		99.00		0.00000		0.00000		0.00000		500.00000
13unique13t8iw      		82.00		0.00000		0.00000		0.00000		300.00000
ztjnhbovozuamf      		80.00		0.00000		0.00000		2250.00000		2250.00000
teika10807          		89.00		0.00000		0.00000		0.00000		900.00000
teika10806          		90.00		0.00000		0.00000		0.00000		2400.00000
vbonusvip002        		99.00		3000000.00000		8500000.00000		2350.00000		100.00000
thisismylove10      		93.00		0.00000		13500000.00000		0.00000		0.00000
vkcktuilaso1        		60.00		0.00000		0.00000		0.00000		800.00000
e0985046624e        		82.00		7502938.00000		600000.00000		0.00000		350.00000
tieungunhivn2015    		94.00		0.00000		0.00000		0.00000		0.00000
deutphapxoaihua     		79.00		0.00000		0.00000		150.00000		150.00000
tuanhunglc123mc     		92.00		550000.00000		0.00000		0.00000		0.00000
headedboy2012       		98.00		0.00000		1000000.00000		0.00000		1600.00000
thienvuongkythuy    		98.00		1000000.00000		1300000.00000		0.00000		0.00000
0915848731phuoc     		80.00		320000.00000		0.00000		0.00000		2408.00000
trivntreorepnhien   		80.00		0.00000		0.00000		150.00000		150.00000
phongvatuan6789     		96.00		0.00000		150000.00000		600.00000		300.00000
00012345s           		46.00		0.00000		550000.00000		0.00000		0.00000
lmqhtqb1995         		59.00		48000000.00000		31400000.00000		8400.00000		16450.00000
akha131             		97.00		0.00000		12500000.00000		1400.00000		400.00000
trongkhuong048      		99.00		0.00000		0.00000		0.00000		1400.00000
vutruongchung15     		86.00		0.00000		0.00000		0.00000		9450.00000
doanthoanam22       		87.00		13700000.00000		0.00000		0.00000		0.00000
conganh46           		99.00		0.00000		3000000.00000		1202.00000		4155.00000
0975595073a         		98.00		0.00000		0.00000		0.00000		1500.00000
phanthilya          		55.00		0.00000		0.00000		0.00000		0.00000
nhathuyvipboy       		99.00		0.00000		0.00000		1300.00000		0.00000
yeuemyuna1          		85.00		0.00000		240000.00000		300.00000		0.00000
vbonustkvip001      		99.00		0.00000		3000000.00000		0.00000		0.00000
nhatan19972014      		87.00		2110000.00000		0.00000		3500.00000		3010.00000
kabukiaof           		99.00		1100000.00000		1700000.00000		150.00000		900.00000
conganh48           		98.00		3000000.00000		0.00000		3755.00000		602.00000
hoaung1978          		41.00		0.00000		200000.00000		1400.00000		1400.00000
bangchudongthap1982 		92.00		0.00000		0.00000		0.00000		0.00000
maxbnl              		89.00		200000.00000		10000.00000		1959.00000		2100.00000
ndtetete            		73.00		0.00000		0.00000		150.00000		0.00000
lamkhaly117         		97.00		0.00000		0.00000		2350.00000		0.00000
ladyrose1996vn      		99.00		0.00000		0.00000		0.00000		200.00000
kimbumkh2000        		97.00		103010000.00000		15400000.00000		1200.00000		0.00000
tandao933           		95.00		100000.00000		40000000.00000		0.00000		4200.00000
hoangvanhaokyokyo   		95.00		90000000.00000		0.00000		0.00000		2400.00000
buidoi0505          		98.00		0.00000		0.00000		700.00000		0.00000
luckykun006         		90.00		1500000.00000		0.00000		0.00000		108.00000
1nguoitronggiangho12		80.00		0.00000		30000.00000		2100.00000		0.00000
thanhlovenganzn1996 		80.00		0.00000		0.00000		0.00000		0.00000
gamakhonggai2010    		85.00		53000000.00000		0.00000		500.00000		300.00000
prolaanhmaynek      		71.00		0.00000		490000.00000		300.00000		300.00000
viptapchoi2002      		97.00		0.00000		0.00000		0.00000		0.00000
teika10701          		93.00		0.00000		115026.00000		0.00000		0.00000
anhhoansocker       		98.00		0.00000		0.00000		0.00000		600.00000
acm4congtu          		99.00		0.00000		0.00000		0.00000		300.00000
trannguyenanhkhoa2010		98.00		0.00000		0.00000		6600.00000		200.00000
quaivatvl1          		95.00		40110000.00000		0.00000		0.00000		100.00000
teika9866           		88.00		0.00000		0.00000		0.00000		300.00000
saohaiduong199      		99.00		42000000.00000		0.00000		0.00000		350.00000
nhcamamuopatroamoma 		50.00		0.00000		0.00000		0.00000		0.00000
khadaisoai2         		97.00		0.00000		2550000.00000		9650.00000		508.00000
kstraicay           		44.00		0.00000		400000.00000		300.00000		0.00000
x5anhduy            		91.00		0.00000		0.00000		350.00000		350.00000
lamviet007          		99.00		0.00000		0.00000		606.00000		200.00000
thanhtoan578        		95.00		0.00000		0.00000		0.00000		350.00000
volam2142758        		99.00		0.00000		0.00000		0.00000		0.00000
bunbi2011           		93.00		0.00000		0.00000		0.00000		400.00000
dufczz2015          		51.00		30000.00000		0.00000		350.00000		350.00000
koppikonek          		1.00		0.00000		0.00000		0.00000		438.00000
hiepphu2013vn       		82.00		0.00000		0.00000		0.00000		4800.00000
codaohiepkhach      		88.00		0.00000		0.00000		0.00000		0.00000
vozsuka             		59.00		0.00000		0.00000		0.00000		500.00000
t01689300002        		99.00		0.00000		50000000.00000		1900.00000		200.00000
daikalinhsonla1986  		99.00		5550000.00000		0.00000		808.00000		301.00000
xinh20202050        		99.00		0.00000		0.00000		3000.00000		0.00000
teika11593          		91.00		0.00000		0.00000		0.00000		300.00000
pronhock01234       		95.00		0.00000		1000000.00000		400.00000		600.00000
nguyenphanquocan17021989		86.00		0.00000		0.00000		4716.00000		532.00000
niemlongsl5         		99.00		0.00000		0.00000		0.00000		400.00000
chjladjvang275      		99.00		100000.00000		0.00000		216.00000		108.00000
hjk3kj              		90.00		0.00000		0.00000		200.00000		0.00000
handoi78978989      		73.00		0.00000		0.00000		9028.00000		7700.00000
terncele003         		95.00		20000000.00000		20000000.00000		0.00000		0.00000
nguoitronggianghono 		96.00		1000000.00000		0.00000		14000.00000		0.00000
haiphuong210        		98.00		0.00000		0.00000		301.00000		602.00000
chauhoangliem1995   		93.00		0.00000		0.00000		0.00000		350.00000
dinhnhu345678       		10.00		0.00000		70000.00000		350.00000		0.00000
xlnguoiay3u         		79.00		10203830.00000		510000.00000		1950.00000		16218.00000
aduma300            		90.00		0.00000		0.00000		0.00000		0.00000
volam2253330vn      		99.00		0.00000		0.00000		3750.00000		0.00000
tuoibuonlamht7q     		83.00		0.00000		0.00000		2250.00000		2250.00000
songoku9090vn       		94.00		400000.00000		500000.00000		100.00000		0.00000
vl2osinvng11        		94.00		0.00000		800000.00000		0.00000		1200.00000
congsuy013          		99.00		0.00000		0.00000		0.00000		6300.00000
vaicahangtt         		93.00		7000000.00000		0.00000		100.00000		0.00000
1stvampiredk01      		99.00		0.00000		0.00000		0.00000		200.00000
teika0327           		90.00		0.00000		20785.00000		0.00000		0.00000
huonganclub3        		98.00		0.00000		0.00000		0.00000		400.00000
vunhatvi1           		76.00		0.00000		3500000.00000		0.00000		0.00000
volam2140451        		59.00		0.00000		0.00000		3000.00000		6800.00000
tomhichic           		86.00		5000000.00000		170000.00000		6250.00000		7700.00000
nguyenvanduongmap   		97.00		0.00000		0.00000		0.00000		0.00000
lovetree            		99.00		0.00000		0.00000		0.00000		200.00000
daikafa000          		61.00		20000000.00000		0.00000		1300.00000		600.00000
hoantamtq1          		99.00		0.00000		0.00000		0.00000		0.00000
billy513            		78.00		110000.00000		0.00000		0.00000		200.00000
dinhduc779          		98.00		0.00000		0.00000		0.00000		0.00000
billy511            		80.00		0.00000		110000.00000		700.00000		300.00000
thieulamvotongquyen113		79.00		0.00000		290000.00000		0.00000		0.00000
caonguyen7891991    		69.00		0.00000		27987389.00000		600.00000		900.00000
vdk5ho10            		98.00		0.00000		0.00000		216.00000		0.00000
laclongthan1989     		88.00		1000000.00000		0.00000		100.00000		1000.00000
pechchara1          		90.00		0.00000		0.00000		0.00000		900.00000
cogihot936          		98.00		0.00000		0.00000		0.00000		200.00000
sodua94             		96.00		1200000.00000		0.00000		301.00000		602.00000
novahuyung0028      		90.00		0.00000		0.00000		0.00000		900.00000
tuiasenamuxomaoanha 		50.00		91506378.00000		0.00000		0.00000		3750.00000
etamy135            		99.00		0.00000		2000000.00000		0.00000		0.00000
xoanretoxmontren    		79.00		0.00000		0.00000		300.00000		1500.00000
tatiendung1112      		97.00		0.00000		0.00000		0.00000		0.00000
procangiten090zz    		32.00		0.00000		0.00000		2800.00000		1400.00000
gauphong1t          		83.00		1500000.00000		11000000.00000		600.00000		1250.00000
novahuyung0021      		91.00		0.00000		0.00000		0.00000		600.00000
catbuiquakhumqkv    		83.00		0.00000		0.00000		0.00000		300.00000
novahuyung0027      		90.00		0.00000		0.00000		0.00000		300.00000
dichminhquy007      		66.00		23500000.00000		5000000.00000		0.00000		0.00000
huytran850          		24.00		228600.00000		0.00000		0.00000		1500.00000
bakuzatu5           		96.00		940000.00000		1000000.00000		1400.00000		2100.00000
longthanh4u         		51.00		10700000.00000		0.00000		0.00000		0.00000
tinhyeubatdiet0002bt		95.00		0.00000		1400000.00000		200.00000		600.00000
anhthuoclao1        		80.00		0.00000		302408.00000		2100.00000		0.00000
ybotbatchopvung     		79.00		0.00000		0.00000		450.00000		0.00000
bklb0503            		91.00		31000000.00000		0.00000		0.00000		0.00000
nguyenanhthu191     		96.00		0.00000		0.00000		700.00000		350.00000
lordmake            		38.00		0.00000		0.00000		308.00000		100.00000
gaylxag95           		87.00		37500000.00000		43000000.00000		5600.00000		8800.00000
thtruemilk_113      		97.00		16000000.00000		0.00000		0.00000		300.00000
cuongpro_1999_qt    		92.00		0.00000		0.00000		100.00000		700.00000
langtuchoigame01    		98.00		0.00000		500000.00000		500.00000		0.00000
huongtinhcu1983     		97.00		0.00000		0.00000		0.00000		1600.00000
tieuthapnhatlang1010		72.00		1100000.00000		700000.00000		0.00000		300.00000
huongtinhcu1981     		83.00		0.00000		0.00000		1600.00000		0.00000
nguyenvannhivc      		71.00		7741666.00000		0.00000		0.00000		0.00000
myfamylylove        		99.00		0.00000		500000.00000		10200.00000		0.00000
baochau0103         		96.00		0.00000		0.00000		100.00000		0.00000
bichphucheronui     		79.00		0.00000		0.00000		600.00000		300.00000
kiemtienyy42        		89.00		0.00000		0.00000		150.00000		0.00000
kiemtienyy43        		89.00		0.00000		0.00000		150.00000		0.00000
kiemtienyy48        		89.00		0.00000		0.00000		150.00000		0.00000
nghekhactrung       		99.00		0.00000		0.00000		0.00000		100.00000
gauyeu119x          		99.00		4000000.00000		6220000.00000		350.00000		700.00000
hrtuyho33           		98.00		0.00000		30810000.00000		200.00000		11238.00000
ttvanho18           		68.00		0.00000		0.00000		0.00000		1500.00000
nhockullovestory2015		77.00		0.00000		0.00000		0.00000		0.00000
silexa              		51.00		0.00000		300000.00000		301.00000		0.00000
nguyenvanson19821982		93.00		190000.00000		200000.00000		2100.00000		2759.00000
hklb6823            		97.00		0.00000		0.00000		0.00000		0.00000
tieudaulau0013      		90.00		500000.00000		0.00000		0.00000		500.00000
ansovn5d            		61.00		11000000.00000		0.00000		350.00000		0.00000
buffam              		99.00		0.00000		800000.00000		0.00000		3500.00000
loc120692           		97.00		0.00000		230000.00000		1400.00000		0.00000
lylanb              		80.00		0.00000		156256.00000		300.00000		1527.00000
dovanhung9900       		99.00		1990000.00000		13990000.00000		700.00000		100.00000
nguyenviethung1051994		95.00		427.00000		0.00000		0.00000		0.00000
cojee77             		90.00		0.00000		2030000.00000		0.00000		0.00000
yeunangthoi2015     		98.00		0.00000		0.00000		400.00000		0.00000
choico5st           		97.00		0.00000		0.00000		0.00000		350.00000
huutuan1984         		99.00		1500000.00000		0.00000		0.00000		1350.00000
mangtungoideiz      		81.00		0.00000		0.00000		150.00000		0.00000
hoaanhhung21031992  		98.00		4000000.00000		500000.00000		200.00000		0.00000
kiemtienyy38        		89.00		0.00000		0.00000		600.00000		0.00000
teika11731          		92.00		0.00000		0.00000		0.00000		300.00000
teika11732          		91.00		0.00000		0.00000		0.00000		900.00000
buiphucduy112       		91.00		0.00000		0.00000		2100.00000		700.00000
teika11735          		91.00		0.00000		0.00000		0.00000		900.00000
tieulinhdong172     		98.00		0.00000		0.00000		0.00000		0.00000
volam22157410       		97.00		0.00000		0.00000		350.00000		0.00000
ngudocta2731998     		98.00		9300000.00000		0.00000		0.00000		0.00000
bededoicuoivo555    		96.00		0.00000		0.00000		2500.00000		4400.00000
name1998x           		86.00		2900000.00000		0.00000		200.00000		2800.00000
maichihuong2010vn2010vn		99.00		400000.00000		30600000.00000		550.00000		0.00000
batrungbn6          		90.00		0.00000		1000000.00000		2300.00000		100.00000
datdendich234       		98.00		7000000.00000		0.00000		1700.00000		800.00000
ttmanhho2561        		72.00		0.00000		0.00000		0.00000		1200.00000
batrungbn2          		73.00		20290000.00000		0.00000		0.00000		0.00000
anhhuanhp1965       		69.00		0.00000		13250000.00000		1800.00000		0.00000
thu6ngay262015      		86.00		0.00000		0.00000		200.00000		0.00000
anhhuanhp1968       		80.00		10600000.00000		1500000.00000		0.00000		300.00000
songgiohatay        		99.00		70200000.00000		46000000.00000		2200.00000		1250.00000
suonldepnggotieu    		79.00		0.00000		0.00000		2550.00000		3000.00000
mat10accroi         		75.00		0.00000		0.00000		0.00000		1100.00000
chimme06            		59.00		19007812.00000		1000000.00000		900.00000		600.00000
teika10022          		92.00		0.00000		0.00000		0.00000		1500.00000
