UID                 		level		m_spent		m_received		i_sold		i_bought
quangmy10082013     		98.00		0.00000		5021986.00000		0.00000		0.00000
nvt93ht             		80.00		35278215.00000		0.00000		0.00000		2100.00000
ngocvu232           		97.00		33000000.00000		131838500.00000		3250.00000		98000.00000
learndangyeu        		93.00		0.00000		0.00000		0.00000		100.00000
qnthuc2             		97.00		0.00000		0.00000		7000.00000		2000.00000
lphlnht19911993     		99.00		0.00000		0.00000		100.00000		600.00000
tlqcupi123          		84.00		0.00000		0.00000		0.00000		4200.00000
phanthanhcuong123954		97.00		0.00000		3000000.00000		100.00000		350.00000
1thoibadao1126      		55.00		0.00000		50000.00000		200.00000		0.00000
acpmtt1990vnn       		98.00		0.00000		4000000.00000		0.00000		0.00000
kiepphudu094        		99.00		0.00000		21700000.00000		0.00000		0.00000
khoangkhung0100     		59.00		0.00000		0.00000		200.00000		0.00000
nguyenvantuan100588kh2		55.00		12350000.00000		0.00000		200.00000		0.00000
kiepphudu091        		86.00		0.00000		0.00000		0.00000		0.00000
teika5118           		90.00		0.00000		0.00000		0.00000		600.00000
lubakachi344        		99.00		0.00000		0.00000		100.00000		100.00000
phamxuanhai92       		99.00		0.00000		0.00000		0.00000		1500.00000
chuongsiukhoan554   		82.00		4900000.00000		20900000.00000		1750.00000		24150.00000
chuongsiukhoan551   		93.00		0.00000		2500000.00000		12900.00000		1050.00000
thaibinh88qn        		95.00		0.00000		0.00000		0.00000		505.00000
chuongsiukhoan552   		89.00		19300000.00000		2300000.00000		0.00000		3500.00000
tubboihuetre        		80.00		0.00000		0.00000		0.00000		2400.00000
vnmtrilong005       		50.00		0.00000		0.00000		24900.00000		0.00000
yeudonphuong9x9x    		99.00		126400000.00000		76418908.00000		1083.00000		1050.00000
0978180579hyx9      		90.00		0.00000		2500000.00000		500.00000		0.00000
trachanh1017        		99.00		0.00000		0.00000		0.00000		200.00000
pthanhvnn10         		96.00		337600000.00000		473250000.00000		3150.00000		5600.00000
bnt103              		98.00		20000000.00000		50000000.00000		0.00000		100.00000
gngaicaycangkhanh   		83.00		0.00000		0.00000		900.00000		0.00000
teika1959           		90.00		0.00000		0.00000		0.00000		900.00000
pthanhvnn102        		97.00		122350000.00000		0.00000		1050.00000		0.00000
volamvippro0123456  		98.00		0.00000		9700056.00000		100.00000		200.00000
kosaohieudc2k10     		89.00		0.00000		0.00000		0.00000		0.00000
thanhngan011983     		95.00		0.00000		45400000.00000		400.00000		13600.00000
hayyeukimgv5o       		82.00		0.00000		0.00000		0.00000		300.00000
binhloveok2023      		69.00		0.00000		50000.00000		700.00000		0.00000
miss20411           		97.00		0.00000		500000.00000		4550.00000		0.00000
ledoantrung.589     		59.00		0.00000		12000000.00000		700.00000		0.00000
cuocmong829glth     		80.00		0.00000		0.00000		300.00000		0.00000
lupagachi00         		98.00		0.00000		10000000.00000		2400.00000		1400.00000
headedboy03         		97.00		0.00000		40000000.00000		0.00000		1750.00000
datdendich123       		99.00		0.00000		146909532.00000		0.00000		1050.00000
09825752968x        		99.00		0.00000		4600000.00000		200.00000		0.00000
ttdaho2556          		62.00		0.00000		0.00000		0.00000		450.00000
kiepdammevolam2015  		97.00		0.00000		0.00000		350.00000		350.00000
lukhach12h          		93.00		2530000.00000		0.00000		0.00000		0.00000
taptrongguoemnham   		80.00		0.00000		0.00000		600.00000		0.00000
kiepdammevolam2011  		98.00		0.00000		0.00000		1286.00000		350.00000
kieuphuc12          		93.00		200000.00000		0.00000		0.00000		0.00000
thanhphobuonme      		57.00		0.00000		0.00000		0.00000		0.00000
leagueoflegends123123		81.00		0.00000		0.00000		0.00000		0.00000
daika2014vn         		95.00		0.00000		0.00000		800.00000		100.00000
hieusatthu12328     		99.00		0.00000		0.00000		0.00000		100.00000
volam30302015       		97.00		0.00000		0.00000		0.00000		0.00000
teika4092           		91.00		0.00000		110580.00000		0.00000		0.00000
victo1989           		63.00		0.00000		5000000.00000		3850.00000		0.00000
conlon0201941       		95.00		0.00000		0.00000		0.00000		0.00000
thamhinhhloephi     		79.00		0.00000		0.00000		900.00000		600.00000
legiadenhattrang1998vn		99.00		8000000.00000		0.00000		0.00000		2150.00000
chinhlaqua123       		98.00		440000.00000		4550000.00000		1850.00000		100.00000
babykute258741      		98.00		0.00000		0.00000		500.00000		0.00000
audax6              		47.00		0.00000		0.00000		200.00000		200.00000
tancong1024         		97.00		0.00000		0.00000		0.00000		100.00000
gatanlong2015       		99.00		0.00000		0.00000		500.00000		1000.00000
volam914578         		80.00		8700000.00000		20100000.00000		3359.00000		0.00000
cafebaothy1013      		99.00		0.00000		155000000.00000		0.00000		1000.00000
hovu23              		85.00		0.00000		0.00000		1050.00000		0.00000
boyx0mchua12        		92.00		0.00000		0.00000		500.00000		200.00000
anhgnuyenanh43      		81.00		6070000.00000		0.00000		0.00000		0.00000
kechungtinh0810     		87.00		0.00000		0.00000		0.00000		0.00000
anhchangdeptrai6132 		87.00		0.00000		0.00000		4550.00000		0.00000
anhthien222222vn    		99.00		0.00000		0.00000		0.00000		900.00000
ciaobigtop88        		65.00		5812500.00000		0.00000		0.00000		200.00000
tykhung011093       		99.00		31190000.00000		111097300.00000		8900.00000		20100.00000
anhla2500vn         		94.00		0.00000		0.00000		0.00000		0.00000
citysadec702        		99.00		0.00000		0.00000		500.00000		1000.00000
nghiaxuan425        		98.00		0.00000		0.00000		650.00000		450.00000
misskorea22         		84.00		0.00000		32000000.00000		0.00000		0.00000
cktam1996           		62.00		400000.00000		500000.00000		0.00000		0.00000
ngoclinh20072011    		99.00		0.00000		45000000.00000		19600.00000		700.00000
taytovodoi          		90.00		0.00000		0.00000		1700.00000		0.00000
nhtl079558          		97.00		500000.00000		2000000.00000		219.00000		700.00000
tinhpt0197          		25.00		0.00000		0.00000		0.00000		0.00000
xxhoathuong         		99.00		20110000.00000		62028400.00000		9200.00000		9550.00000
trailamsonpro       		92.00		0.00000		0.00000		200.00000		100.00000
l0974690017         		99.00		0.00000		0.00000		0.00000		648.00000
nguyenthedung190bn  		99.00		0.00000		900000.00000		0.00000		0.00000
k2vodoine           		95.00		0.00000		0.00000		0.00000		0.00000
maimai1tinhyeutn010 		95.00		0.00000		0.00000		0.00000		0.00000
minhphucpk1999vn89  		13.00		0.00000		0.00000		0.00000		700.00000
minhphucpk1999vn88  		77.00		0.00000		0.00000		0.00000		700.00000
bintraan            		86.00		0.00000		0.00000		200.00000		0.00000
mnhcch              		80.00		0.00000		0.00000		200.00000		0.00000
minhphucpk1999vn87  		17.00		0.00000		0.00000		0.00000		700.00000
ngheolayvotiphu     		95.00		0.00000		0.00000		0.00000		2450.00000
anawacachi          		17.00		0.00000		0.00000		100.00000		0.00000
vancuonghtkm1       		99.00		0.00000		0.00000		500.00000		500.00000
vancuonghtkm3       		99.00		0.00000		1600000.00000		500.00000		1000.00000
gamtmitcongtao      		83.00		0.00000		0.00000		0.00000		1500.00000
tahaku147           		91.00		0.00000		0.00000		200.00000		800.00000
anhlavodich2012vncute123		98.00		0.00000		4000000.00000		0.00000		100.00000
luuduchanh1061992   		99.00		24000000.00000		35000000.00000		350.00000		4050.00000
ruongvnag999        		58.00		14490000.00000		113000000.00000		0.00000		1300.00000
hachilinh2010       		80.00		500000.00000		0.00000		0.00000		700.00000
oknac804            		60.00		0.00000		0.00000		0.00000		0.00000
dungrua2609         		99.00		0.00000		0.00000		500.00000		400.00000
oknac800            		93.00		14000000.00000		25000000.00000		0.00000		2450.00000
phuongduyphuong111  		84.00		76600000.00000		20000000.00000		200.00000		200.00000
thaidang11          		99.00		30000.00000		0.00000		0.00000		0.00000
tonysamsun          		99.00		0.00000		0.00000		0.00000		700.00000
heobo15018          		80.00		0.00000		0.00000		1200.00000		2200.00000
dai01687824852      		99.00		0.00000		0.00000		0.00000		0.00000
kunvutk102          		93.00		10600000.00000		0.00000		900.00000		0.00000
thedai1992e         		91.00		26840000.00000		18850000.00000		0.00000		0.00000
thedai1992d         		91.00		500000.00000		80000.00000		301.00000		200.00000
bjbo511             		93.00		0.00000		0.00000		800.00000		100.00000
thedai1992a         		91.00		3180000.00000		1950000.00000		2208.00000		920.00000
samsungdl           		98.00		0.00000		2000000.00000		1000.00000		0.00000
thedai1992b         		91.00		0.00000		0.00000		0.00000		100.00000
huuthikimthoa1982   		99.00		0.00000		0.00000		0.00000		0.00000
teika0709           		90.00		0.00000		25000.00000		0.00000		0.00000
vanthuongvxhg       		90.00		0.00000		0.00000		0.00000		700.00000
anhquang27091993    		95.00		1100000.00000		1500000.00000		350.00000		700.00000
thesmen9            		90.00		0.00000		0.00000		0.00000		0.00000
nhokitmiacchien109  		74.00		0.00000		0.00000		1900.00000		0.00000
snackenter2208      		52.00		0.00000		0.00000		1050.00000		700.00000
daitang12           		84.00		0.00000		0.00000		0.00000		600.00000
vanutdk91           		95.00		50000000.00000		50000000.00000		0.00000		0.00000
ttc020412           		93.00		0.00000		0.00000		450.00000		150.00000
nhokitmiacchien101  		75.00		0.00000		0.00000		0.00000		1600.00000
lovehandel1996209   		99.00		0.00000		0.00000		1858.00000		100.00000
thaipro840285       		97.00		350000.00000		2000000.00000		2700.00000		300.00000
nhokitmiacchien105  		94.00		200000.00000		0.00000		4515.00000		301.00000
doannhatanh1979     		98.00		2300000.00000		2000000.00000		0.00000		0.00000
haiptec             		96.00		11110000.00000		4440000.00000		200.00000		800.00000
acckay28            		94.00		330000.00000		0.00000		0.00000		0.00000
fonglatao124        		93.00		0.00000		0.00000		0.00000		1000.00000
tangtuhoang0        		92.00		0.00000		290000.00000		0.00000		0.00000
vghuytalung1        		99.00		0.00000		130000.00000		0.00000		0.00000
vipdemontuong       		67.00		1297400.00000		2500000.00000		1504.00000		1004.00000
nvvinh1000          		78.00		300000.00000		0.00000		200.00000		0.00000
nhokuminh4          		96.00		0.00000		0.00000		808.00000		0.00000
novaduongmonphai0005		82.00		0.00000		89016.00000		0.00000		0.00000
novatienphung0006   		90.00		0.00000		0.00000		0.00000		600.00000
nguyentronghoa08    		96.00		0.00000		0.00000		0.00000		324.00000
thanhtoan1309cbb    		96.00		21700000.00000		0.00000		0.00000		0.00000
vuhungkhanh00       		97.00		0.00000		0.00000		450.00000		100.00000
cnhanhyeuem2        		92.00		0.00000		0.00000		200.00000		0.00000
mattichuyho3        		64.00		0.00000		0.00000		600.00000		300.00000
caantap             		99.00		0.00000		2350000.00000		6650.00000		1950.00000
younodoor03         		69.00		12000000.00000		0.00000		400.00000		0.00000
alongga006          		73.00		10000000.00000		0.00000		0.00000		500.00000
younodoor00         		99.00		0.00000		0.00000		0.00000		200.00000
nguyentronghoa06    		99.00		35000000.00000		54000000.00000		11558.00000		6814.00000
xaydateen1990       		95.00		0.00000		0.00000		0.00000		0.00000
vang2014st01        		86.00		0.00000		0.00000		0.00000		1750.00000
huathienlong99      		98.00		1500000.00000		0.00000		0.00000		100.00000
bklb022013kk        		99.00		0.00000		0.00000		350.00000		0.00000
teika12180          		90.00		0.00000		0.00000		0.00000		600.00000
vhriks1             		89.00		0.00000		0.00000		0.00000		700.00000
vhriks6             		92.00		1000000.00000		0.00000		2800.00000		3850.00000
tieulesau5555       		71.00		10000000.00000		0.00000		619.00000		719.00000
dojnhulon_hp4       		89.00		0.00000		0.00000		1500.00000		0.00000
sevet5555           		53.00		5500000.00000		0.00000		0.00000		0.00000
tinhnhulabay2511    		99.00		0.00000		6000000.00000		500.00000		0.00000
phevat01            		97.00		0.00000		0.00000		1232.00000		600.00000
teika8432           		90.00		0.00000		0.00000		0.00000		1200.00000
phucv0lam99         		92.00		0.00000		0.00000		350.00000		0.00000
indonesiadphr       		79.00		0.00000		0.00000		0.00000		6000.00000
anhhungcoban1992    		85.00		10004290.00000		0.00000		0.00000		100.00000
anhnamhp3           		99.00		15000000.00000		0.00000		2000.00000		2800.00000
taohanvinh10        		94.00		29000000.00000		9300000.00000		22850.00000		2180.00000
kiepnayanhsongviem00		96.00		0.00000		0.00000		0.00000		0.00000
onglonchoigame2     		65.00		1000000.00000		0.00000		0.00000		0.00000
natalemai12         		97.00		0.00000		500000.00000		1200.00000		300.00000
phamchauttnnth23    		99.00		550000.00000		0.00000		150.00000		0.00000
thang27041991       		69.00		0.00000		0.00000		0.00000		2000.00000
nhocsaodoi1011      		83.00		0.00000		0.00000		700.00000		350.00000
tananhcuoc123       		77.00		84756600.00000		0.00000		6200.00000		800.00000
hades8858           		59.00		0.00000		15488093.00000		2400.00000		0.00000
thevubgph2          		94.00		0.00000		0.00000		100.00000		0.00000
thjeulamdt          		99.00		0.00000		70000000.00000		2200.00000		2400.00000
vohoangkhang6789    		99.00		1000000.00000		0.00000		1800.00000		800.00000
manhhjeu1           		87.00		0.00000		0.00000		0.00000		0.00000
tixiuga1997         		91.00		200000.00000		0.00000		0.00000		0.00000
phuchotrumvodang    		96.00		0.00000		1630000.00000		3200.00000		1200.00000
luuthanhphongvl222  		99.00		0.00000		0.00000		600.00000		0.00000
hanngoclong33333    		92.00		0.00000		0.00000		0.00000		0.00000
vuthilan1994tn      		84.00		0.00000		0.00000		800.00000		400.00000
nhtl042872          		98.00		0.00000		0.00000		350.00000		0.00000
truonduyvolam       		95.00		0.00000		0.00000		500.00000		100.00000
hoanglonggiang198622		96.00		0.00000		0.00000		700.00000		0.00000
phamthanhhai1234    		90.00		50000.00000		0.00000		2400.00000		5200.00000
sinhtuvonga3210     		99.00		0.00000		54000000.00000		200.00000		100.00000
baonhilam11         		99.00		0.00000		1000000.00000		2300.00000		1208.00000
o0tru0ng0o123       		91.00		130000.00000		17729500.00000		5211.00000		8411.00000
chungtunglong       		99.00		2000000.00000		21000000.00000		4100.00000		3900.00000
5dochungcaca        		99.00		0.00000		0.00000		600.00000		500.00000
kunsmainmk          		97.00		0.00000		500000.00000		0.00000		0.00000
BECXEDONHA          		99.00		0.00000		0.00000		0.00000		0.00000
ioiuyuy02           		90.00		3118418.00000		3000000.00000		100.00000		100.00000
ngoalong2015vt      		60.00		0.00000		0.00000		0.00000		0.00000
nghiangungoc12      		82.00		0.00000		0.00000		350.00000		408.00000
gacononline151      		96.00		1500000.00000		0.00000		2400.00000		0.00000
nguyenduykiu1122    		93.00		0.00000		0.00000		1700.00000		1200.00000
kenji186            		96.00		40000000.00000		95000000.00000		350.00000		350.00000
89hnct              		95.00		10008193.00000		0.00000		2200.00000		200.00000
nhtl0210066         		78.00		0.00000		40000.00000		700.00000		0.00000
volamtruyenky2013stvc		97.00		0.00000		0.00000		350.00000		350.00000
songvatvarry6ch     		81.00		0.00000		0.00000		600.00000		0.00000
volam2271179        		92.00		0.00000		290000.00000		0.00000		100.00000
otopchomdiepxau     		10.00		0.00000		0.00000		0.00000		450.00000
bitun113            		88.00		0.00000		37100000.00000		408.00000		3400.00000
cmsd123456789       		98.00		2000000.00000		2160000.00000		0.00000		350.00000
ngoclamkg1990       		99.00		0.00000		0.00000		2751.00000		1117.00000
tranphuc1991bt      		96.00		0.00000		3000000.00000		0.00000		0.00000
lyechudanghuu       		79.00		0.00000		0.00000		450.00000		0.00000
so1viai             		72.00		0.00000		100000.00000		0.00000		0.00000
caocangca           		68.00		40000.00000		0.00000		1400.00000		0.00000
thanhphongst117     		98.00		0.00000		0.00000		0.00000		1050.00000
khailion2009        		96.00		2400000.00000		200000.00000		2800.00000		0.00000
langtucodontjmbanthan02		97.00		0.00000		0.00000		0.00000		0.00000
jundaihiep210       		32.00		6988500.00000		0.00000		0.00000		0.00000
songlanguoi6789     		98.00		600000.00000		0.00000		8343.00000		1200.00000
tinhlafudu00        		96.00		10000000.00000		0.00000		1750.00000		0.00000
teika10822          		91.00		409335.00000		0.00000		0.00000		0.00000
phepma941993        		98.00		0.00000		0.00000		0.00000		600.00000
beocheonhihac       		81.00		0.00000		0.00000		600.00000		0.00000
rongro27            		99.00		0.00000		16000000.00000		0.00000		0.00000
phalaipro203        		95.00		0.00000		130000.00000		1200.00000		3701.00000
actldao             		98.00		0.00000		0.00000		200.00000		400.00000
acousticcf          		95.00		0.00000		0.00000		0.00000		200.00000
voz209193           		79.00		37791000.00000		0.00000		0.00000		100.00000
congminhbil1103     		99.00		0.00000		0.00000		2016.00000		0.00000
canhcunss           		92.00		0.00000		1000000.00000		0.00000		0.00000
kysisoixn           		77.00		8740000.00000		8660000.00000		3400.00000		4600.00000
tinhvx2             		90.00		0.00000		0.00000		0.00000		100.00000
luuphi1982hn        		85.00		0.00000		0.00000		0.00000		0.00000
volam2044912        		99.00		0.00000		0.00000		600.00000		0.00000
hongquanhoabinhty   		80.00		0.00000		0.00000		0.00000		1000.00000
hiepthanghuy        		99.00		0.00000		0.00000		500.00000		0.00000
tienquyen20062010   		99.00		0.00000		0.00000		200.00000		0.00000
nhonht1992          		99.00		0.00000		20000000.00000		2500.00000		1300.00000
iumongkha           		98.00		99920000.00000		180268921.00000		4150.00000		1269.00000
langtoan920         		95.00		0.00000		0.00000		700.00000		900.00000
congnghia492001     		78.00		3000000.00000		0.00000		1503.00000		0.00000
sbcs312             		34.00		0.00000		0.00000		0.00000		400.00000
o0oketruylung       		82.00		17920000.00000		0.00000		0.00000		200.00000
buihuunguyen061981  		81.00		20000000.00000		30000000.00000		350.00000		12600.00000
teika7861           		91.00		0.00000		0.00000		0.00000		600.00000
candy712            		81.00		5095992.00000		0.00000		23407.00000		6308.00000
nghiamobile99       		96.00		0.00000		63340000.00000		2200.00000		900.00000
zezezez2009         		99.00		5000000.00000		0.00000		7726.00000		350.00000
zinzinzin00001      		94.00		0.00000		0.00000		0.00000		400.00000
720172vo            		89.00		0.00000		0.00000		0.00000		1000.00000
dumem12345678919    		93.00		0.00000		0.00000		0.00000		0.00000
vohoangchuong1974   		99.00		0.00000		35890000.00000		5650.00000		5750.00000
vnmkyho005          		50.00		0.00000		0.00000		27300.00000		9300.00000
trinhquocvuongtb111 		97.00		4320000.00000		9720000.00000		6215.00000		7361.00000
novatieulong0053    		90.00		0.00000		0.00000		0.00000		300.00000
giabao251290        		61.00		0.00000		0.00000		0.00000		400.00000
tinhui000000        		77.00		13000000.00000		0.00000		0.00000		350.00000
sathuvn15           		98.00		1660000.00000		117888.00000		0.00000		900.00000
sodanhtyvt          		93.00		0.00000		500000.00000		500.00000		4900.00000
p3trangnt1          		99.00		0.00000		0.00000		7350.00000		700.00000
hoanganhtuan0024    		36.00		0.00000		0.00000		1050.00000		2100.00000
kylanglong1111      		99.00		0.00000		0.00000		0.00000		0.00000
bia33333123         		96.00		3000000.00000		4000000.00000		0.00000		350.00000
quychay10118        		77.00		30000.00000		0.00000		0.00000		1000.00000
16ta051293          		99.00		0.00000		500000.00000		200.00000		400.00000
sontachnt0501       		99.00		0.00000		0.00000		0.00000		100.00000
quychay10113        		87.00		0.00000		0.00000		0.00000		200.00000
duydragon25         		99.00		22000000.00000		0.00000		700.00000		1750.00000
raothanglong029     		51.00		592581.00000		0.00000		0.00000		0.00000
vuminhtrang2203     		99.00		0.00000		1000000.00000		0.00000		0.00000
buiecmhbetnon       		79.00		0.00000		0.00000		150.00000		0.00000
haihoanb02          		86.00		96917269.00000		10000.00000		42750.00000		9400.00000
tridungnet201914    		98.00		0.00000		0.00000		0.00000		0.00000
twice02ze2l         		79.00		0.00000		0.00000		150.00000		150.00000
nguyenhoanghp920    		98.00		0.00000		440000.00000		0.00000		65537.00000
pmhanglong1         		87.00		0.00000		0.00000		0.00000		0.00000
tuandat2562r3xr     		81.00		0.00000		0.00000		1350.00000		0.00000
tung1990tb2010      		99.00		3400000.00000		7412072.00000		800.00000		600.00000
ngaminuhiepcvn      		98.00		0.00000		0.00000		0.00000		0.00000
vbonusvip151104     		99.00		3000000.00000		0.00000		0.00000		0.00000
tung1990tb2014      		94.00		0.00000		0.00000		0.00000		700.00000
1buimanhdat         		90.00		0.00000		0.00000		0.00000		200.00000
bomhuong0809        		96.00		4500000.00000		0.00000		100.00000		100.00000
kingwarlk001        		97.00		0.00000		480000.00000		900.00000		0.00000
duonggiacung1978    		99.00		0.00000		0.00000		0.00000		600.00000
kimtrungxam1995     		65.00		0.00000		0.00000		4400.00000		0.00000
none7er             		99.00		400000.00000		102000000.00000		11900.00000		4600.00000
vantung5000         		84.00		12200000.00000		0.00000		0.00000		1050.00000
khaingocpro250      		87.00		24077605.00000		0.00000		0.00000		0.00000
zmainguyenhoanganh1 		94.00		0.00000		0.00000		0.00000		0.00000
a666abc             		72.00		0.00000		0.00000		300.00000		0.00000
tieuyeuquaivl       		98.00		2000000.00000		6100000.00000		0.00000		1505.00000
boylove3000v        		98.00		640000.00000		0.00000		0.00000		0.00000
volam2tuyho9        		93.00		0.00000		0.00000		0.00000		100.00000
nhimlun88           		98.00		0.00000		0.00000		3800.00000		6700.00000
ducvcn1234          		99.00		0.00000		0.00000		0.00000		0.00000
kutoyoulove         		96.00		0.00000		0.00000		500.00000		300.00000
quocthai199101632016004		95.00		40000.00000		0.00000		0.00000		0.00000
maimai1tinhyeutn32  		90.00		0.00000		0.00000		0.00000		0.00000
anhhoanggl1998      		99.00		0.00000		0.00000		450.00000		1000.00000
nhoxkhung_012       		76.00		100000.00000		0.00000		0.00000		0.00000
vomonphai712169     		96.00		0.00000		0.00000		0.00000		0.00000
cuongvietle684      		99.00		0.00000		0.00000		0.00000		1400.00000
chipchipxu01        		77.00		0.00000		0.00000		0.00000		0.00000
07vbn123            		81.00		0.00000		0.00000		0.00000		0.00000
chipchipxu03        		77.00		0.00000		4000000.00000		100.00000		200.00000
chipchipxu02        		76.00		0.00000		0.00000		0.00000		0.00000
daydoksemena        		79.00		0.00000		0.00000		4500.00000		4500.00000
thefabulously       		97.00		0.00000		0.00000		0.00000		808.00000
daisunamde          		99.00		0.00000		0.00000		300.00000		500.00000
congtubuon0807      		98.00		815715.00000		2900000.00000		0.00000		0.00000
nguyenthanhhieunm   		99.00		0.00000		0.00000		100.00000		300.00000
1234512345ag9       		86.00		50000000.00000		0.00000		0.00000		0.00000
trungdungyeu1       		99.00		0.00000		0.00000		6464.00000		1800.00000
irictsatthu1        		99.00		600000.00000		2200000.00000		700.00000		900.00000
maimai1tinhyeutn37  		90.00		0.00000		0.00000		0.00000		0.00000
volam2361001        		99.00		0.00000		0.00000		350.00000		0.00000
thoibannhe          		85.00		100000.00000		0.00000		0.00000		200.00000
bianh2506           		99.00		0.00000		0.00000		0.00000		0.00000
chunghn43           		79.00		0.00000		0.00000		0.00000		0.00000
tamcuiprovl2        		95.00		5500000.00000		6000000.00000		100.00000		1300.00000
xinhxinhnd1987      		99.00		0.00000		0.00000		100.00000		0.00000
hoilamgicu2009      		90.00		4109666.00000		10000.00000		17400.00000		300.00000
giainhanmynu021     		73.00		220000000.00000		0.00000		0.00000		0.00000
pxnho007bd          		41.00		105300000.00000		0.00000		0.00000		0.00000
thoncaubay          		98.00		43000000.00000		0.00000		1600.00000		0.00000
giainhanmynu022     		72.00		145000000.00000		0.00000		0.00000		0.00000
giainhanmynu025     		73.00		217000000.00000		0.00000		0.00000		0.00000
nhtl307193          		99.00		21500000.00000		0.00000		1000.00000		500.00000
thuy0912770210      		97.00		0.00000		0.00000		0.00000		1000.00000
teika3770           		92.00		0.00000		10162.00000		0.00000		0.00000
tuthainguyen2009    		96.00		500000.00000		0.00000		1000.00000		0.00000
dangvancoc125       		99.00		17000000.00000		0.00000		1800.00000		0.00000
chung817xgnl        		79.00		0.00000		0.00000		150.00000		150.00000
besok0616           		87.00		850000.00000		3600000.00000		450.00000		1653.00000
fujifilm9902        		95.00		0.00000		1000000.00000		850.00000		350.00000
congdien79          		97.00		0.00000		0.00000		0.00000		0.00000
baivanhay22zs8q     		83.00		0.00000		0.00000		0.00000		450.00000
nhtl097699          		99.00		0.00000		0.00000		0.00000		200.00000
kube3ntk2014        		99.00		0.00000		0.00000		1758.00000		1132.00000
teika11293          		91.00		0.00000		73500.00000		0.00000		0.00000
khapluctinh         		98.00		0.00000		16000000.00000		1900.00000		800.00000
huyvanvip99         		22.00		0.00000		0.00000		1750.00000		0.00000
tunthuyvan          		64.00		54611.00000		0.00000		1200.00000		0.00000
girlmicheal         		89.00		0.00000		0.00000		1750.00000		0.00000
s2hanoivedems5      		90.00		0.00000		0.00000		100.00000		0.00000
teika1130           		91.00		0.00000		61722.00000		0.00000		0.00000
teika1131           		91.00		0.00000		10062.00000		0.00000		0.00000
vovibg2704          		99.00		0.00000		0.00000		0.00000		200.00000
huyenkhothan        		94.00		0.00000		0.00000		0.00000		2100.00000
teika1135           		91.00		0.00000		37040.00000		0.00000		0.00000
teika1136           		91.00		0.00000		13120.00000		0.00000		0.00000
megai79             		99.00		0.00000		290000.00000		300.00000		2100.00000
chithanhkhfg6       		85.00		0.00000		0.00000		1700.00000		0.00000
emghetanhnhiuhonyeuanh		94.00		0.00000		0.00000		0.00000		0.00000
loclavodoi12        		96.00		0.00000		0.00000		100.00000		100.00000
ailaamin            		96.00		0.00000		0.00000		1200.00000		0.00000
002hai2012          		88.00		0.00000		0.00000		0.00000		2500.00000
ongkiemvang44       		95.00		0.00000		0.00000		0.00000		500.00000
nguyenkt123vn       		32.00		0.00000		0.00000		2800.00000		0.00000
nguyentandat857665  		96.00		0.00000		0.00000		0.00000		0.00000
quangvuibnnn        		98.00		0.00000		0.00000		0.00000		0.00000
t0ngvannghe0002     		77.00		34300000.00000		0.00000		0.00000		200.00000
ngocnhi12216        		99.00		100000.00000		0.00000		450.00000		0.00000
chymsedisan         		99.00		0.00000		0.00000		8712.00000		0.00000
toilamot111         		98.00		0.00000		1000000.00000		0.00000		0.00000
vuduchero3          		81.00		0.00000		0.00000		100.00000		200.00000
caovienduong07      		98.00		12000000.00000		5550000.00000		2716.00000		2416.00000
caylaigamevl2       		99.00		1090000.00000		1870000.00000		824.00000		824.00000
haubantrong006      		80.00		2100000.00000		280000.00000		2850.00000		5100.00000
hungyeunga5         		98.00		0.00000		0.00000		600.00000		0.00000
rongtim87           		41.00		0.00000		0.00000		0.00000		0.00000
volam2356h          		68.00		80000.00000		0.00000		2745.00000		100.00000
chithanhkhfg3       		86.00		15000000.00000		0.00000		0.00000		0.00000
cumeocuabup5        		65.00		12300000.00000		0.00000		404.00000		8400.00000
hdpro122            		59.00		12000000.00000		14000000.00000		400.00000		400.00000
notienganh2013      		75.00		0.00000		0.00000		0.00000		0.00000
xzchenzxlayq2       		1.00		0.00000		630000.00000		1100.00000		0.00000
novathuongung0135   		89.00		0.00000		0.00000		0.00000		300.00000
susong1990          		91.00		0.00000		0.00000		350.00000		350.00000
maulanhvl1          		96.00		45000000.00000		0.00000		0.00000		0.00000
magiatai007         		91.00		0.00000		880000.00000		3200.00000		0.00000
binhphong00         		95.00		1500000.00000		90000.00000		13650.00000		700.00000
haokiet0720141      		92.00		0.00000		1440000.00000		0.00000		0.00000
toilasimbetday      		89.00		0.00000		1000000.00000		2858.00000		0.00000
baotrand9m084       		97.00		0.00000		0.00000		0.00000		0.00000
dkmthangbanthan1993 		82.00		45000000.00000		0.00000		1200.00000		1000.00000
th8537765           		21.00		0.00000		0.00000		0.00000		648.00000
xduongphuongthao3   		75.00		42510000.00000		0.00000		7700.00000		600.00000
lyhoanglong1132278  		63.00		3734107.00000		0.00000		0.00000		0.00000
vanmailaem99        		99.00		0.00000		0.00000		0.00000		1188.00000
ponpon270           		99.00		0.00000		0.00000		0.00000		0.00000
rutmanvngaohien     		79.00		0.00000		0.00000		150.00000		150.00000
nguyenthjbjchtram1993		99.00		6640000.00000		0.00000		1512.00000		2268.00000
sangcute2011st      		97.00		13000000.00000		6500000.00000		550.00000		1400.00000
nguyenquy2k16       		82.00		0.00000		0.00000		600.00000		0.00000
thaomunx3           		71.00		0.00000		18800000.00000		500.00000		1600.00000
tomhansvnn2007lovesonglv		81.00		0.00000		0.00000		0.00000		0.00000
