UID                 		level		m_spent		m_received		i_sold		i_bought
herolic00           		84.00		0.00000		100000.00000		300.00000		200.00000
khongocdanh2020     		85.00		0.00000		0.00000		0.00000		0.00000
tanstyle19951995    		81.00		118000000.00000		82842072.00000		11600.00000		600.00000
hoanghuy1132000     		91.00		0.00000		0.00000		0.00000		0.00000
songkhe92bg         		94.00		0.00000		0.00000		700.00000		602.00000
trincuocmwumhong    		79.00		0.00000		0.00000		150.00000		0.00000
tiendubn1988        		85.00		0.00000		0.00000		0.00000		0.00000
run154              		99.00		0.00000		0.00000		0.00000		500.00000
nhtl0290000         		93.00		0.00000		100000.00000		0.00000		1500.00000
reutonhaichungcho   		79.00		0.00000		0.00000		150.00000		150.00000
chiba29493          		99.00		0.00000		900000.00000		200.00000		0.00000
bobo55kute          		86.00		0.00000		0.00000		0.00000		4200.00000
ngoducduy10098511   		93.00		0.00000		0.00000		1200.00000		0.00000
babynhocag2612      		90.00		2000000.00000		0.00000		5250.00000		4200.00000
tranphitruong1989   		94.00		0.00000		0.00000		0.00000		200.00000
zzxxzz22907         		92.00		0.00000		0.00000		400.00000		3300.00000
ngoahotanlong7      		99.00		0.00000		0.00000		500.00000		300.00000
luongaimechaci      		79.00		0.00000		0.00000		150.00000		150.00000
traikutepro2010     		94.00		0.00000		0.00000		0.00000		219.00000
nmktyknb1234        		97.00		0.00000		0.00000		0.00000		300.00000
2045about           		51.00		30200000.00000		0.00000		0.00000		2400.00000
tuanvl877488        		98.00		4400000.00000		3190000.00000		300.00000		300.00000
giaochoi            		34.00		0.00000		0.00000		300.00000		300.00000
sweetcandy198200    		99.00		0.00000		5000000.00000		0.00000		0.00000
banbuffvolam2       		95.00		0.00000		0.00000		0.00000		0.00000
emoigiodaye1vf      		82.00		0.00000		0.00000		150.00000		0.00000
lengocthuyen79      		69.00		400000.00000		0.00000		1400.00000		5700.00000
cuongkakatq2        		95.00		0.00000		0.00000		200.00000		0.00000
japvatancherelach   		79.00		0.00000		0.00000		150.00000		150.00000
zujla9jx2           		1.00		0.00000		0.00000		200.00000		0.00000
nhatmphonhamesny    		79.00		1461926.00000		0.00000		0.00000		0.00000
akumi42             		60.00		300000.00000		20000.00000		1600.00000		6000.00000
daubanhran123       		28.00		0.00000		0.00000		0.00000		209.00000
tranvanphuongkt19982015		70.00		10994119.00000		46109512.00000		3400.00000		6950.00000
anhcanhso1          		82.00		378594.00000		0.00000		0.00000		5250.00000
phuthuyaoden220     		99.00		0.00000		2400000.00000		0.00000		2450.00000
phuonglinh0984359400		48.00		0.00000		0.00000		0.00000		700.00000
limthanhsuosnlchuong		79.00		0.00000		0.00000		150.00000		0.00000
tuanchelsea10000    		91.00		1900000.00000		0.00000		0.00000		0.00000
nhingimayemut2112   		93.00		0.00000		0.00000		100.00000		100.00000
choihamun381        		84.00		0.00000		0.00000		0.00000		0.00000
nguyenvansinh199x   		92.00		0.00000		0.00000		1750.00000		0.00000
kkjjhhjjkk          		97.00		0.00000		0.00000		0.00000		0.00000
tulachuong1fjal     		84.00		0.00000		0.00000		2850.00000		2850.00000
weroinghen1         		92.00		0.00000		0.00000		0.00000		800.00000
nghichthuykiem2011  		95.00		0.00000		15510000.00000		2100.00000		0.00000
o01221770390o       		98.00		0.00000		10000000.00000		400.00000		600.00000
tinhyeuvotan3       		89.00		0.00000		0.00000		12406.00000		59800.00000
chautinhtri09493337 		92.00		0.00000		0.00000		700.00000		0.00000
chautinhtri09493336 		82.00		600000.00000		0.00000		0.00000		0.00000
l3v3b0y006          		99.00		0.00000		0.00000		0.00000		500.00000
hankissbin1         		90.00		0.00000		0.00000		18000.00000		0.00000
teika8052           		86.00		0.00000		136075.00000		0.00000		1800.00000
batongtanxaccavolam2vn		94.00		0.00000		0.00000		350.00000		350.00000
maimai1tinhyeutn0311		90.00		1500000.00000		0.00000		0.00000		3500.00000
maimai1tinhyeutn0310		89.00		0.00000		1500000.00000		3500.00000		500.00000
maimai1tinhyeutn0313		90.00		46800000.00000		0.00000		0.00000		400.00000
zvinhtuy            		63.00		170000.00000		0.00000		400.00000		0.00000
maimai1tinhyeutn0315		90.00		0.00000		310000.00000		0.00000		0.00000
maimai1tinhyeutn0314		90.00		0.00000		310000.00000		0.00000		800.00000
chautinhtri09493339 		77.00		0.00000		600000.00000		0.00000		0.00000
maimai1tinhyeutn0316		90.00		3500000.00000		0.00000		0.00000		100.00000
c4mgj4ca0           		89.00		0.00000		0.00000		0.00000		0.00000
nguyencongphat1988888		99.00		0.00000		0.00000		0.00000		1500.00000
thaisieuthui        		99.00		0.00000		1650000.00000		2107.00000		7826.00000
crycry1309          		99.00		0.00000		0.00000		700.00000		0.00000
tranhuudatcr82      		93.00		11000000.00000		0.00000		100.00000		100.00000
thanhbinhthanhbinh012378		98.00		450000.00000		3000000.00000		2820.00000		5136.00000
drminhphat2010vn    		94.00		0.00000		0.00000		0.00000		350.00000
spirzemuomquiro     		79.00		0.00000		0.00000		150.00000		0.00000
hayxalongx7je       		83.00		0.00000		0.00000		150.00000		0.00000
doanthanhhiep18091990		99.00		450000.00000		1960000.00000		700.00000		0.00000
teika1282           		90.00		0.00000		0.00000		0.00000		300.00000
hklb27101994vn      		97.00		0.00000		0.00000		0.00000		400.00000
baolongbang2016     		85.00		0.00000		0.00000		0.00000		2800.00000
volam2126390        		99.00		0.00000		0.00000		0.00000		3000.00000
khanhimax555        		98.00		0.00000		850000.00000		0.00000		700.00000
teika1287           		89.00		0.00000		0.00000		0.00000		1200.00000
stupand             		95.00		400000.00000		0.00000		0.00000		500.00000
nhoccon8918         		99.00		0.00000		0.00000		0.00000		0.00000
songokussj817       		81.00		5000000.00000		0.00000		200.00000		0.00000
vl59qwe             		59.00		0.00000		0.00000		0.00000		0.00000
phamthian131087     		99.00		0.00000		0.00000		0.00000		100.00000
nh0xbu0n0368        		96.00		0.00000		0.00000		2000.00000		0.00000
oanhonchuatan001    		78.00		0.00000		1100000.00000		1300.00000		11500.00000
gianghihcm          		98.00		0.00000		0.00000		0.00000		0.00000
tuproiucok6kc       		83.00		0.00000		0.00000		0.00000		1050.00000
caycaukhivn         		97.00		0.00000		0.00000		0.00000		0.00000
teika2558           		88.00		0.00000		0.00000		0.00000		300.00000
winy10              		71.00		7400379.00000		0.00000		0.00000		350.00000
oidanba911sg        		62.00		100000.00000		580000.00000		700.00000		0.00000
khucthuydu1412      		99.00		0.00000		0.00000		0.00000		324.00000
manhhungola841      		99.00		0.00000		0.00000		0.00000		100.00000
quyen210219801      		73.00		20000000.00000		0.00000		0.00000		200.00000
hiunhkinhgiaulo     		79.00		0.00000		0.00000		300.00000		0.00000
kesjtinh0123        		98.00		1000000.00000		0.00000		1750.00000		2150.00000
saocantao10         		98.00		0.00000		0.00000		350.00000		0.00000
chipbor8x           		99.00		0.00000		0.00000		350.00000		0.00000
myvinh04            		99.00		0.00000		0.00000		2957.00000		3057.00000
vuyilienguiniem     		80.00		1574784.00000		0.00000		0.00000		0.00000
nhingianh100        		99.00		0.00000		0.00000		0.00000		0.00000
zxhoanganzxvn3      		99.00		0.00000		0.00000		0.00000		0.00000
zid.brbao1340       		96.00		0.00000		0.00000		0.00000		0.00000
anhcuong83tn        		89.00		0.00000		0.00000		0.00000		300.00000
ta0k0biet222        		99.00		0.00000		0.00000		2800.00000		350.00000
chiquyet114vn       		99.00		0.00000		1000000.00000		200.00000		350.00000
heraclec123         		10.00		0.00000		10000.00000		300.00000		0.00000
tieuquyqx           		74.00		0.00000		2810806.00000		612.00000		3060.00000
hontoidico123       		98.00		0.00000		0.00000		0.00000		9000.00000
mazumazus523        		55.00		2450000.00000		0.00000		600.00000		200.00000
volam22117979       		91.00		0.00000		0.00000		0.00000		0.00000
1991hiralio1991     		99.00		0.00000		0.00000		400.00000		200.00000
vnmngoaho027        		50.00		0.00000		10796000.00000		0.00000		0.00000
thachhoangminhkaka  		94.00		150000.00000		0.00000		0.00000		200.00000
anhhungtranchanpro1987		91.00		0.00000		0.00000		0.00000		0.00000
hoanganhthaovnn     		99.00		0.00000		0.00000		3000.00000		0.00000
hominhtrieuphu1539vn		79.00		500000.00000		0.00000		0.00000		0.00000
thek3nzy            		99.00		8000000.00000		0.00000		0.00000		0.00000
luislexuxtmpj       		81.00		0.00000		0.00000		300.00000		0.00000
vnmngoaho028        		50.00		0.00000		16760376.00000		0.00000		0.00000
giatga9x            		44.00		0.00000		70000.00000		0.00000		0.00000
teika0221           		90.00		0.00000		0.00000		0.00000		600.00000
gaiqragengonma      		80.00		0.00000		0.00000		150.00000		0.00000
loictm33x           		96.00		0.00000		300000.00000		0.00000		0.00000
nguyenngoco         		99.00		0.00000		0.00000		200.00000		400.00000
huyenthoaidtkc      		82.00		0.00000		0.00000		0.00000		0.00000
tvday07             		96.00		700000.00000		0.00000		3150.00000		2038.00000
satthu222222222     		85.00		0.00000		0.00000		0.00000		4000.00000
reddragon148vnn     		97.00		0.00000		0.00000		0.00000		350.00000
giunguyenlieu1111   		71.00		0.00000		0.00000		0.00000		0.00000
teika0881           		92.00		0.00000		0.00000		0.00000		900.00000
vbonuslp06          		96.00		841205.00000		15000000.00000		0.00000		0.00000
nguyencongphat198888		99.00		0.00000		7900000.00000		0.00000		1408.00000
audax11             		99.00		14643811.00000		40000000.00000		200.00000		1138.00000
teika3751           		92.00		0.00000		0.00000		0.00000		900.00000
nguyentuananh537288321		92.00		0.00000		0.00000		0.00000		300.00000
teika3757           		93.00		0.00000		0.00000		0.00000		300.00000
teika3754           		93.00		0.00000		0.00000		0.00000		1200.00000
solomex0147         		80.00		5100000.00000		0.00000		0.00000		300.00000
teika3758           		91.00		0.00000		0.00000		0.00000		600.00000
teika3759           		93.00		0.00000		0.00000		0.00000		600.00000
xachdep2tat         		88.00		0.00000		0.00000		0.00000		4900.00000
zphuoc98            		61.00		4750000.00000		0.00000		0.00000		0.00000
zphuoc99            		80.00		0.00000		0.00000		0.00000		100.00000
thukhodaiung        		85.00		5190000.00000		5300000.00000		5500.00000		6100.00000
caliathiatialia     		99.00		0.00000		20000000.00000		1908.00000		2600.00000
a3511513a           		96.00		15000000.00000		0.00000		300.00000		300.00000
minhvl2013          		91.00		70000000.00000		80000000.00000		5150.00000		2750.00000
tuanhungdh002       		99.00		0.00000		50000.00000		0.00000		0.00000
bornformusic        		98.00		1000000.00000		0.00000		1200.00000		0.00000
mc2451991           		97.00		0.00000		0.00000		1006.00000		1203.00000
ks.dinhmen999       		46.00		0.00000		0.00000		0.00000		0.00000
backdragon0002      		92.00		1550000.00000		2400000.00000		2506.00000		1302.00000
thanungsamaccat     		70.00		0.00000		0.00000		0.00000		0.00000
hoabinh9196         		87.00		8000000.00000		12000000.00000		1700.00000		1300.00000
amativegirl00       		93.00		0.00000		500000.00000		200.00000		0.00000
vuxuannamphong2012  		99.00		0.00000		0.00000		0.00000		0.00000
thienlangytbt01     		98.00		0.00000		0.00000		500.00000		1400.00000
babymil0.9x         		99.00		60000000.00000		10000000.00000		0.00000		200.00000
volamtruyenky20962299		86.00		0.00000		0.00000		0.00000		5250.00000
thlitriathocchit    		80.00		0.00000		0.00000		150.00000		150.00000
teika0085           		91.00		0.00000		0.00000		0.00000		300.00000
lleeshin204         		97.00		0.00000		0.00000		1500.00000		0.00000
nguyenvantruyen81   		86.00		0.00000		0.00000		700.00000		1000.00000
vetthuongdauzxlxob  		80.00		0.00000		0.00000		150.00000		0.00000
anhseyeuem2266      		99.00		0.00000		0.00000		0.00000		200.00000
teika0080           		86.00		0.00000		26039.00000		0.00000		0.00000
sqyboiloichonpirey  		79.00		0.00000		0.00000		300.00000		0.00000
tieungaogiangho89bn 		97.00		0.00000		0.00000		2450.00000		0.00000
nguyenauthienvu12   		68.00		0.00000		0.00000		200.00000		200.00000
vuvanchiendl        		84.00		0.00000		0.00000		0.00000		200.00000
zphamkheraitre      		79.00		0.00000		0.00000		2400.00000		1500.00000
lonconloncon        		99.00		0.00000		0.00000		0.00000		0.00000
phaingudoc2012      		80.00		0.00000		0.00000		0.00000		0.00000
guaotnronhanh       		79.00		0.00000		0.00000		600.00000		600.00000
thuanthanhlongll01  		76.00		105590000.00000		64200338.00000		2900.00000		300.00000
cuteocodondeocanai  		99.00		24000000.00000		0.00000		1100.00000		0.00000
nhotamdoisny        		79.00		0.00000		0.00000		450.00000		0.00000
facebook520146      		59.00		100000.00000		0.00000		1050.00000		2100.00000
thovomenochit       		79.00		0.00000		0.00000		300.00000		0.00000
viphklb00021        		99.00		5000000.00000		0.00000		500.00000		350.00000
anhmuonl3nchua1     		91.00		0.00000		0.00000		0.00000		0.00000
menlinhbaoson0082   		88.00		0.00000		0.00000		0.00000		300.00000
pehakhung851        		85.00		0.00000		0.00000		0.00000		0.00000
acthaihu4           		74.00		0.00000		0.00000		0.00000		0.00000
tungyeu1113tv       		80.00		0.00000		10056000.00000		619.00000		400.00000
khucdaynlsaesui     		79.00		0.00000		0.00000		150.00000		150.00000
tieuhomiennui008    		92.00		0.00000		0.00000		0.00000		100.00000
novahuyung0019      		90.00		0.00000		0.00000		0.00000		900.00000
lungdanhthienha004  		59.00		0.00000		2250000.00000		1600.00000		0.00000
vigameanhkho000     		95.00		0.00000		500000.00000		0.00000		0.00000
caubeduyenhai       		85.00		87600.00000		0.00000		0.00000		0.00000
lungdanhthienha003  		59.00		2250000.00000		0.00000		0.00000		1600.00000
dathaolc            		99.00		0.00000		0.00000		0.00000		400.00000
teika10801          		89.00		0.00000		0.00000		0.00000		1200.00000
tavanman197119711971		91.00		10000000.00000		0.00000		0.00000		0.00000
teika10802          		91.00		0.00000		0.00000		0.00000		600.00000
teika10804          		90.00		0.00000		0.00000		0.00000		900.00000
qui0907533          		59.00		0.00000		16843691.00000		1400.00000		0.00000
trandangxuyen1992   		97.00		16000000.00000		0.00000		0.00000		0.00000
trolaivoiniemyeuthich		75.00		2290000.00000		0.00000		0.00000		0.00000
kimhoangsapa4       		99.00		0.00000		0.00000		1100.00000		940.00000
bjl0ve02            		99.00		0.00000		0.00000		0.00000		0.00000
o1629978764         		52.00		0.00000		0.00000		0.00000		400.00000
kadid001            		46.00		5000000.00000		49000000.00000		0.00000		0.00000
khoilamgihetdupfcy  		82.00		0.00000		0.00000		0.00000		600.00000
nhocty18091         		95.00		560000.00000		0.00000		300.00000		0.00000
nguyenthilanhuong1982		96.00		0.00000		0.00000		0.00000		100.00000
kadid006            		69.00		0.00000		0.00000		0.00000		0.00000
hungthinh13111      		75.00		300000.00000		0.00000		0.00000		0.00000
nguyenthuyenhn      		99.00		0.00000		0.00000		0.00000		408.00000
headedboy2012       		98.00		0.00000		1000000.00000		800.00000		0.00000
auduongthancong     		99.00		120000.00000		980000.00000		0.00000		400.00000
maiminhhan11089     		97.00		0.00000		0.00000		0.00000		200.00000
duongthithuy87      		97.00		7500000.00000		0.00000		0.00000		400.00000
vipgalata95         		99.00		670000.00000		1200000.00000		0.00000		0.00000
thanhoangbb         		96.00		0.00000		0.00000		0.00000		200.00000
phongvatuan6789     		96.00		8900000.00000		0.00000		1800.00000		700.00000
lmqhtqb1995         		59.00		0.00000		3000000.00000		12950.00000		550.00000
tinhphu82th         		98.00		0.00000		0.00000		1716.00000		0.00000
todngchungchuccung  		79.00		0.00000		0.00000		2250.00000		1800.00000
vutruongchung15     		85.00		0.00000		0.00000		3700.00000		4000.00000
teika2487           		92.00		0.00000		185400.00000		0.00000		0.00000
phong19902009mc     		95.00		2300000.00000		0.00000		1505.00000		2503.00000
0975595073a         		98.00		1500000.00000		0.00000		200.00000		400.00000
vanthienpro21987    		89.00		0.00000		0.00000		0.00000		700.00000
nhathuyvipboy       		99.00		3330000.00000		1000000.00000		0.00000		0.00000
cuocdoibun002       		74.00		62940000.00000		0.00000		700.00000		200.00000
xtruocbuuruoilinh   		80.00		0.00000		0.00000		150.00000		0.00000
hiepsigocong        		99.00		100000.00000		200000.00000		800.00000		1300.00000
teika2489           		92.00		0.00000		13108.00000		0.00000		0.00000
tamlongphucho11     		91.00		78000000.00000		0.00000		350.00000		0.00000
conganh48           		98.00		0.00000		1800000.00000		0.00000		1200.00000
nguyenhoaivip       		95.00		0.00000		0.00000		0.00000		200.00000
j48za6rn6           		99.00		0.00000		0.00000		350.00000		3500.00000
chinhpp             		99.00		10110000.00000		16000000.00000		4916.00000		4316.00000
trandinhduc2013     		99.00		0.00000		0.00000		0.00000		0.00000
hoangvanhaokyokyo   		95.00		0.00000		0.00000		0.00000		3000.00000
doantuananh26       		95.00		6500000.00000		8390000.00000		400.00000		600.00000
ttquanho02          		66.00		0.00000		60000000.00000		750.00000		0.00000
satthudinh123pk     		98.00		5400000.00000		1200000.00000		1908.00000		1982.00000
phamchauttnnth8     		95.00		0.00000		0.00000		0.00000		0.00000
doinhauhoada898     		97.00		0.00000		0.00000		350.00000		350.00000
samfu1992           		73.00		0.00000		1760000.00000		0.00000		0.00000
nusinhvolam168      		99.00		0.00000		1000000.00000		0.00000		0.00000
phamchauttnnth6     		89.00		220000.00000		0.00000		2750.00000		700.00000
themoon198514       		98.00		0.00000		0.00000		100.00000		600.00000
themoon198513       		97.00		0.00000		0.00000		0.00000		800.00000
gamakhonggai2010    		85.00		0.00000		0.00000		0.00000		0.00000
prolaanhmaynek      		59.00		1350000.00000		560000.00000		0.00000		0.00000
xphelieux           		99.00		0.00000		3100000.00000		200.00000		0.00000
anhquan994qq        		74.00		0.00000		0.00000		600.00000		0.00000
anhhoansocker       		98.00		0.00000		1000000.00000		0.00000		0.00000
123beloz            		59.00		0.00000		0.00000		700.00000		0.00000
acm4congtu          		99.00		0.00000		100000.00000		100.00000		0.00000
trannguyenanhkhoa2010		98.00		0.00000		0.00000		350.00000		0.00000
iiphilong           		60.00		1020000.00000		0.00000		200.00000		0.00000
chetchanhamay1      		99.00		0.00000		0.00000		0.00000		400.00000
zzzmiss20411zzz     		95.00		150000.00000		0.00000		0.00000		0.00000
anhthyduongmon      		97.00		0.00000		100000.00000		0.00000		0.00000
khadaisoai2         		97.00		0.00000		0.00000		0.00000		1600.00000
patasii1995         		99.00		0.00000		0.00000		0.00000		0.00000
ttquanho07          		62.00		0.00000		37935642.00000		150.00000		0.00000
zvinhz0123          		95.00		0.00000		0.00000		0.00000		0.00000
linhnhi15101984     		98.00		0.00000		0.00000		0.00000		0.00000
lamviet007          		99.00		0.00000		0.00000		1500.00000		0.00000
taohanuniemmadn     		79.00		0.00000		0.00000		150.00000		0.00000
nongyeubich         		96.00		0.00000		0.00000		0.00000		5500.00000
vanhienvl2          		70.00		417850.00000		0.00000		0.00000		301.00000
volam2142758        		99.00		0.00000		0.00000		0.00000		0.00000
trinhnhuy00         		97.00		110000.00000		11110000.00000		1600.00000		1750.00000
detthuygocbbeo      		79.00		0.00000		0.00000		2100.00000		2100.00000
codaohiepkhach      		88.00		600000.00000		0.00000		0.00000		0.00000
sumer1996           		85.00		0.00000		0.00000		4800.00000		5419.00000
vozsuka             		59.00		15000000.00000		0.00000		0.00000		0.00000
t01689300002        		99.00		0.00000		20000000.00000		0.00000		0.00000
demnhjepthoigianp5mz		82.00		0.00000		0.00000		150.00000		0.00000
htbjnh5             		67.00		0.00000		0.00000		903.00000		0.00000
xinh20202050        		99.00		8850000.00000		0.00000		11100.00000		0.00000
sjk1210             		95.00		0.00000		13000000.00000		1000.00000		800.00000
nguyenphanquocan17021989		89.00		0.00000		0.00000		100.00000		1000.00000
buivandoanxnd       		99.00		0.00000		0.00000		300.00000		200.00000
hayhungcutthep      		79.00		0.00000		0.00000		150.00000		0.00000
malhiep18091990     		99.00		90000.00000		0.00000		100.00000		2600.00000
anhdungsinh1967     		83.00		0.00000		0.00000		0.00000		0.00000
thodiahaitan1111    		88.00		990000.00000		0.00000		0.00000		0.00000
levanchungpro21     		82.00		0.00000		0.00000		0.00000		350.00000
bossluz17           		86.00		0.00000		0.00000		0.00000		0.00000
teika3678           		90.00		0.00000		0.00000		0.00000		300.00000
nghenhandieu        		90.00		0.00000		0.00000		0.00000		0.00000
chuechnon6          		90.00		0.00000		0.00000		0.00000		0.00000
dkmdivedau          		90.00		0.00000		0.00000		1500.00000		0.00000
vuducsu123          		98.00		0.00000		0.00000		200.00000		100.00000
nguyenhao.96        		95.00		450000.00000		30000000.00000		0.00000		600.00000
huytrong2021        		7.00		0.00000		0.00000		900.00000		0.00000
haxuantinh19        		94.00		4000000.00000		0.00000		0.00000		300.00000
songoku9090vn       		94.00		1200000.00000		0.00000		1500.00000		4000.00000
maulanh19782011     		99.00		0.00000		0.00000		0.00000		500.00000
toiaclagi998        		90.00		600000.00000		0.00000		350.00000		3350.00000
congsuy013          		99.00		0.00000		600000.00000		0.00000		2350.00000
minhthanh0974458684ok		92.00		0.00000		0.00000		0.00000		300.00000
1stvampiredk01      		99.00		0.00000		1560000.00000		0.00000		600.00000
chen111111          		94.00		0.00000		0.00000		300.00000		0.00000
chymcuveto          		79.00		80000000.00000		0.00000		0.00000		0.00000
tieumuoid2qw        		83.00		0.00000		0.00000		0.00000		600.00000
cauutdu007          		96.00		0.00000		0.00000		1050.00000		0.00000
tomhichic           		86.00		528800.00000		0.00000		0.00000		0.00000
lovetree            		99.00		0.00000		0.00000		0.00000		400.00000
anhtubanhkinhdoanh  		93.00		0.00000		0.00000		0.00000		0.00000
hoantamtq1          		99.00		0.00000		0.00000		350.00000		350.00000
dinhduc779          		98.00		173937602.00000		77660000.00000		600.00000		1808.00000
billy511            		80.00		0.00000		800000.00000		0.00000		1600.00000
teika11864          		93.00		0.00000		0.00000		0.00000		600.00000
thieulamvotongquyen113		72.00		12800000.00000		0.00000		0.00000		100.00000
babyhanvolam        		93.00		0.00000		2000000.00000		0.00000		0.00000
caonguyen7891991    		69.00		20000.00000		0.00000		0.00000		600.00000
nhutky1134          		99.00		0.00000		6390508.00000		0.00000		1750.00000
maylaysiaei6t       		84.00		0.00000		0.00000		0.00000		450.00000
tievngchimhepchit   		79.00		0.00000		0.00000		150.00000		0.00000
vdk5ho10            		98.00		0.00000		0.00000		0.00000		200.00000
laclongthan1989     		88.00		3700000.00000		0.00000		400.00000		3320.00000
e0985046624e        		82.00		2999999.00000		0.00000		5250.00000		1050.00000
phamngocduc1997th   		97.00		0.00000		2150000.00000		0.00000		0.00000
cacsacloly          		90.00		0.00000		0.00000		0.00000		600.00000
sodua94             		96.00		1800000.00000		0.00000		700.00000		0.00000
vuthanhtrungmc01    		80.00		2092036.00000		0.00000		600.00000		900.00000
nhat0838463709      		99.00		0.00000		0.00000		7500.00000		0.00000
novahuyung0028      		90.00		0.00000		16143.00000		0.00000		0.00000
xoanretoxmontren    		79.00		0.00000		0.00000		300.00000		0.00000
duongminh1986bt     		95.00		500000.00000		0.00000		0.00000		0.00000
camapkorang009      		97.00		49000000.00000		0.00000		400.00000		400.00000
nhisacthunhilon999  		99.00		0.00000		0.00000		0.00000		500.00000
cudasieutoc6        		98.00		5000000.00000		0.00000		3400.00000		0.00000
novahuyung0025      		90.00		0.00000		0.00000		0.00000		600.00000
suvancung9x         		61.00		0.00000		200000.00000		400.00000		0.00000
novahuyung0027      		90.00		0.00000		0.00000		0.00000		300.00000
ayatai123           		98.00		10000.00000		0.00000		0.00000		300.00000
tfrutangvannut      		79.00		0.00000		0.00000		150.00000		150.00000
longthanh4u         		48.00		0.00000		0.00000		200.00000		0.00000
anhthuoclao2        		73.00		19610.00000		0.00000		0.00000		1500.00000
tinhyeubatdiet0002bt		95.00		0.00000		180000.00000		0.00000		0.00000
linh113haha         		59.00		200000.00000		0.00000		0.00000		0.00000
ybotbatchopvung     		79.00		0.00000		0.00000		900.00000		0.00000
myblua61993         		70.00		730000000.00000		0.00000		0.00000		0.00000
caoboidianghuc1     		93.00		1002000.00000		30000.00000		0.00000		1750.00000
gaylxag95           		87.00		0.00000		8000000.00000		3300.00000		2700.00000
enhamngaulangviet   		79.00		0.00000		0.00000		4200.00000		3450.00000
volam77767g1rb      		82.00		0.00000		0.00000		0.00000		300.00000
thanhthuy09072012   		94.00		120000.00000		39990000.00000		2800.00000		350.00000
vklthehazzz         		59.00		5000000.00000		2000000.00000		0.00000		0.00000
langtuchoigame01    		98.00		16010000.00000		30400000.00000		200.00000		300.00000
huongtinhcu1983     		97.00		35000000.00000		15500000.00000		8500.00000		2100.00000
nminhnhu            		86.00		0.00000		0.00000		0.00000		0.00000
huongtinhcu1981     		83.00		0.00000		35000000.00000		200.00000		100.00000
nguyenvannhivc      		71.00		6516666.00000		0.00000		0.00000		0.00000
quachtuanbaocute    		95.00		0.00000		1000000.00000		0.00000		0.00000
