UID                 		level		m_spent		m_received		i_sold		i_bought
bobo55kute          		86.00		0.00000		0.00000		0.00000		350.00000
babynhocag2612      		90.00		0.00000		0.00000		2900.00000		0.00000
levantranhong       		97.00		200000.00000		0.00000		0.00000		300.00000
songvacaichet123    		99.00		0.00000		0.00000		0.00000		0.00000
huybanhuy94         		99.00		0.00000		0.00000		0.00000		400.00000
bapvaidelmmua       		80.00		0.00000		0.00000		150.00000		150.00000
nmktyknb1234        		97.00		0.00000		50000.00000		0.00000		800.00000
map410              		99.00		0.00000		16000000.00000		100.00000		0.00000
xempk2015           		80.00		0.00000		0.00000		0.00000		0.00000
0caybamu20m         		99.00		0.00000		0.00000		0.00000		500.00000
mraudir8            		96.00		0.00000		0.00000		0.00000		0.00000
123khixua           		93.00		2500000.00000		0.00000		0.00000		350.00000
volamthiensu2013    		88.00		0.00000		0.00000		1900.00000		1600.00000
sotinh1676010       		93.00		3000000.00000		0.00000		0.00000		0.00000
teika11591          		89.00		0.00000		37531.00000		0.00000		0.00000
phuonglinh0984359400		48.00		0.00000		0.00000		0.00000		2450.00000
votruongan444       		79.00		21109966.00000		0.00000		6000.00000		5200.00000
choihamun381        		84.00		6891375.00000		0.00000		0.00000		4800.00000
darnhoigioihe       		79.00		0.00000		0.00000		300.00000		0.00000
tuanlai19841985     		98.00		0.00000		0.00000		0.00000		200.00000
kkjjhhjjkk          		97.00		0.00000		0.00000		1000.00000		0.00000
phat01887899399     		93.00		13000000.00000		0.00000		0.00000		900.00000
nghichthuykiem2011  		95.00		0.00000		4150000.00000		0.00000		2450.00000
as122143            		99.00		0.00000		0.00000		0.00000		0.00000
tinhyeuvotan3       		89.00		0.00000		0.00000		16910.00000		2603.00000
hankissbin5         		89.00		0.00000		0.00000		500.00000		0.00000
hankissbin6         		88.00		0.00000		5000000.00000		0.00000		0.00000
nguyenduyquang19922008		98.00		0.00000		12000000.00000		1100.00000		700.00000
hankissbin2         		90.00		0.00000		0.00000		500.00000		0.00000
teika11032          		90.00		0.00000		18720.00000		0.00000		1200.00000
teika11031          		90.00		0.00000		0.00000		0.00000		900.00000
teika11030          		87.00		0.00000		35576.00000		0.00000		300.00000
butgaodethooi       		79.00		0.00000		0.00000		300.00000		0.00000
tangtien265         		96.00		0.00000		0.00000		350.00000		2450.00000
c4mgj4ca0           		89.00		98950000.00000		83803758.00000		13000.00000		12808.00000
nguyencongphat1988888		99.00		7000000.00000		0.00000		0.00000		200.00000
khaimuomcohuotngoc  		79.00		0.00000		0.00000		300.00000		0.00000
sorangemnhoai09     		99.00		0.00000		500000.00000		0.00000		0.00000
kiemlozaz           		36.00		0.00000		0.00000		0.00000		100.00000
embebuffanhne       		99.00		2000000.00000		0.00000		648.00000		1116.00000
drminhphat2010vn    		94.00		16000000.00000		0.00000		0.00000		0.00000
sangvobemoum        		79.00		0.00000		0.00000		300.00000		0.00000
trieuhuyentrang89   		98.00		0.00000		0.00000		0.00000		200.00000
hayxalongx7je       		83.00		0.00000		0.00000		150.00000		0.00000
avayne1620          		98.00		0.00000		0.00000		0.00000		0.00000
khanmhrotayro       		79.00		0.00000		0.00000		300.00000		0.00000
dkmcbb80            		97.00		0.00000		0.00000		0.00000		800.00000
baolongbang2016     		85.00		300000.00000		310000.00000		3605.00000		0.00000
danchoicaytien006   		77.00		8800000.00000		0.00000		8412.00000		5336.00000
khanhimax555        		98.00		0.00000		0.00000		0.00000		0.00000
kiniemtinhdau19991  		93.00		0.00000		0.00000		300.00000		0.00000
volamtl321          		94.00		120000.00000		0.00000		909.00000		2900.00000
banabana25111985    		97.00		10000000.00000		2000000.00000		1303.00000		500.00000
phamthian131087     		99.00		0.00000		0.00000		400.00000		1000.00000
nh0xbu0n0368        		96.00		0.00000		1000000.00000		400.00000		0.00000
gianghihcm          		98.00		0.00000		0.00000		2000.00000		0.00000
vl2vonghia          		99.00		70000.00000		0.00000		0.00000		0.00000
gchuthottruynhip    		79.00		0.00000		0.00000		150.00000		150.00000
boyngheo2015sonla   		94.00		0.00000		0.00000		0.00000		0.00000
ngoctran0022        		9.00		0.00000		500000.00000		0.00000		0.00000
khucthuydu1412      		99.00		0.00000		0.00000		0.00000		1000.00000
giaminhtc           		94.00		20000000.00000		0.00000		0.00000		0.00000
bibidong1984        		98.00		0.00000		0.00000		1200.00000		0.00000
xukathoidai1000     		93.00		0.00000		200000.00000		600.00000		0.00000
kesjtinh0123        		98.00		0.00000		10000000.00000		0.00000		0.00000
2beyeuvl2           		91.00		0.00000		0.00000		0.00000		1650.00000
chipbor8x           		99.00		0.00000		2405316.00000		200.00000		0.00000
myvinh04            		99.00		5000000.00000		800000.00000		5276.00000		3538.00000
nhtl070560          		99.00		0.00000		26000000.00000		1550.00000		900.00000
teika10324          		89.00		0.00000		29000.00000		0.00000		0.00000
nhingianh100        		99.00		0.00000		0.00000		300.00000		6300.00000
doigiangho12344     		96.00		0.00000		0.00000		0.00000		800.00000
zxhoanganzxvn1      		94.00		0.00000		0.00000		0.00000		0.00000
zid.brbao1340       		96.00		0.00000		0.00000		100.00000		100.00000
cuoctunglongleys    		79.00		0.00000		0.00000		150.00000		150.00000
tranphatdatcm       		98.00		0.00000		0.00000		300.00000		0.00000
nguyenminhtrung0708 		99.00		2110000.00000		0.00000		0.00000		0.00000
vongahauamaiagiioia 		50.00		0.00000		0.00000		0.00000		1950.00000
chieumaoxuanrooi    		79.00		0.00000		0.00000		300.00000		0.00000
maimaiyeuem19031994 		46.00		27600.00000		43800.00000		400.00000		300.00000
hontoidico123       		98.00		1402196.00000		1900000.00000		9250.00000		1102.00000
mazumazus523        		58.00		644722.00000		0.00000		807.00000		0.00000
doiakhancambotmorse 		83.00		0.00000		0.00000		450.00000		750.00000
bicachu1974         		69.00		0.00000		50000.00000		0.00000		0.00000
vnmngoaho027        		50.00		0.00000		22811905.00000		0.00000		0.00000
haitac14750         		67.00		300000.00000		310000.00000		100.00000		0.00000
hoanganhthaovnn     		99.00		300000.00000		10000000.00000		0.00000		1750.00000
hajtacthaj123       		99.00		5000000.00000		0.00000		0.00000		1000.00000
thek3nzy            		99.00		23950000.00000		0.00000		0.00000		0.00000
vnmngoaho029        		50.00		0.00000		4581370.00000		0.00000		0.00000
vnmngoaho028        		50.00		0.00000		8967569.00000		0.00000		0.00000
giatga9x            		44.00		70000.00000		0.00000		0.00000		0.00000
gaiqragengonma      		80.00		0.00000		0.00000		1650.00000		0.00000
teika0226           		92.00		0.00000		0.00000		0.00000		1800.00000
laisuri1812azdg     		79.00		0.00000		0.00000		300.00000		0.00000
nguyenngoco         		99.00		0.00000		0.00000		2408.00000		1500.00000
tvday07             		96.00		1800000.00000		0.00000		4450.00000		5316.00000
giunguyenlieu1111   		71.00		15169109.00000		0.00000		1000.00000		0.00000
kembai4             		99.00		0.00000		0.00000		0.00000		100.00000
nguyenhoangnghia79  		89.00		0.00000		0.00000		0.00000		0.00000
nguyencongphat198888		99.00		14000000.00000		7000000.00000		34600.00000		7000.00000
ujyencheojavalinh   		83.00		0.00000		0.00000		150.00000		0.00000
phanquanghoa1983    		52.00		0.00000		0.00000		8000.00000		0.00000
xaphu20pro          		85.00		41010000.00000		0.00000		350.00000		0.00000
huydeptrai2496      		85.00		0.00000		1000000.00000		0.00000		0.00000
tamlan3             		99.00		0.00000		200000.00000		0.00000		600.00000
tasekhongrojxp4lo   		79.00		0.00000		0.00000		150.00000		0.00000
solomex0147         		80.00		1800000.00000		0.00000		0.00000		0.00000
dp090829270916      		92.00		7500000.00000		0.00000		0.00000		3000.00000
vkliaraquan         		50.00		200000.00000		0.00000		1100.00000		0.00000
1stv0l4m            		99.00		0.00000		0.00000		0.00000		200.00000
xachdep2tat         		88.00		0.00000		0.00000		0.00000		3150.00000
zphuoc98            		63.00		0.00000		0.00000		1000.00000		0.00000
zphuoc99            		80.00		2200000.00000		0.00000		0.00000		0.00000
nguyenthihongut6    		84.00		0.00000		0.00000		0.00000		0.00000
caliathiatialia     		99.00		0.00000		24800000.00000		300.00000		4200.00000
caffemunt007        		97.00		0.00000		0.00000		0.00000		400.00000
thanhvetmangcs5012  		96.00		0.00000		100000.00000		0.00000		0.00000
phamquangminhsg     		98.00		0.00000		0.00000		200.00000		200.00000
kieuthy1802         		94.00		0.00000		0.00000		0.00000		350.00000
caffemunt009        		98.00		0.00000		0.00000		600.00000		0.00000
bornformusic        		98.00		0.00000		0.00000		0.00000		500.00000
shoclo12            		81.00		0.00000		0.00000		0.00000		1200.00000
minhnhan199420142   		73.00		0.00000		0.00000		18400.00000		9700.00000
ks.dinhmen999       		46.00		0.00000		0.00000		0.00000		0.00000
taynuottrantyhot    		79.00		1296677.00000		0.00000		0.00000		0.00000
mythitrakim         		84.00		0.00000		500000.00000		0.00000		0.00000
hoabinh9196         		87.00		1000000.00000		0.00000		5300.00000		1600.00000
amativegirl00       		93.00		0.00000		0.00000		2100.00000		0.00000
wsxolm435           		10.00		0.00000		1016853.00000		1400.00000		0.00000
vuxuannamphong2012  		99.00		0.00000		21880000.00000		0.00000		600.00000
thienlangytbt01     		98.00		1000000.00000		1000000.00000		1000.00000		1000.00000
babymil0.9x         		99.00		32900000.00000		74165234.00000		600.00000		0.00000
xbantien1           		98.00		100000.00000		2050000.00000		838.00000		1900.00000
teika0085           		91.00		0.00000		0.00000		0.00000		600.00000
lleeshin204         		97.00		2220000.00000		0.00000		0.00000		0.00000
vetthuongdauzxlxob  		80.00		0.00000		0.00000		900.00000		0.00000
anhseyeuem2266      		99.00		0.00000		0.00000		0.00000		1100.00000
sqyboiloichonpirey  		79.00		0.00000		0.00000		150.00000		0.00000
tieungaogiangho89bn 		97.00		0.00000		2800000.00000		0.00000		0.00000
nguyenauthienvu12   		87.00		6600000.00000		0.00000		0.00000		0.00000
vuvanchiendl        		84.00		50000000.00000		20000000.00000		100.00000		600.00000
loictm333           		95.00		0.00000		2220000.00000		200.00000		100.00000
teika0088           		92.00		0.00000		0.00000		0.00000		1200.00000
vuhuyhoi009         		98.00		0.00000		0.00000		0.00000		2772.00000
kingzv14            		43.00		25500000.00000		50000.00000		13300.00000		6300.00000
kingzv15            		46.00		10000000.00000		20000.00000		29200.00000		3400.00000
songdebut           		99.00		0.00000		0.00000		0.00000		500.00000
wearetheboth        		49.00		0.00000		10000.00000		0.00000		0.00000
cuteocodondeocanai  		99.00		0.00000		0.00000		0.00000		0.00000
lonnghebachwuyen    		79.00		0.00000		0.00000		4500.00000		4500.00000
volammynu0102       		95.00		0.00000		0.00000		0.00000		2600.00000
nguyenthithunga111  		89.00		0.00000		100000.00000		100.00000		1432.00000
tungnham2015        		98.00		0.00000		0.00000		0.00000		200.00000
nguyenhoainam0040   		49.00		17800000.00000		0.00000		0.00000		1500.00000
canhqdhc            		94.00		0.00000		0.00000		100.00000		0.00000
pehakhung851        		85.00		0.00000		0.00000		9600.00000		5100.00000
quynhlehy           		99.00		0.00000		0.00000		0.00000		1000.00000
thanhdiep7890       		91.00		0.00000		0.00000		0.00000		0.00000
khucdaynlsaesui     		79.00		0.00000		0.00000		150.00000		150.00000
lulietphuong6       		99.00		0.00000		0.00000		200.00000		200.00000
lungdanhthienha004  		59.00		0.00000		50000.00000		0.00000		0.00000
vigameanhkho000     		95.00		0.00000		0.00000		0.00000		808.00000
lungdanhthienha003  		61.00		50000.00000		0.00000		0.00000		0.00000
dathaolc            		99.00		1500000.00000		0.00000		3400.00000		1604.00000
13unique13t8iw      		82.00		0.00000		0.00000		0.00000		1200.00000
cherenlsd1doanhtruon		79.00		0.00000		0.00000		150.00000		150.00000
hongsungvotinh009   		97.00		16900000.00000		5000000.00000		0.00000		0.00000
teika10809          		91.00		0.00000		0.00000		0.00000		300.00000
nhoanh190213        		98.00		5000000.00000		0.00000		0.00000		400.00000
thisismylove10      		93.00		0.00000		17000000.00000		0.00000		0.00000
bjl0ve02            		99.00		1000000.00000		10000000.00000		2000.00000		700.00000
sgiaminh3           		96.00		0.00000		0.00000		0.00000		200.00000
kadid001            		46.00		24008665.00000		0.00000		0.00000		0.00000
khoilamgihetdupfcy  		82.00		0.00000		0.00000		0.00000		600.00000
nhocty18091         		95.00		180000.00000		0.00000		0.00000		0.00000
volam640288         		84.00		0.00000		0.00000		2900.00000		5400.00000
kadid006            		69.00		7100000.00000		0.00000		0.00000		23800.00000
nguyenthuyenhn      		99.00		0.00000		0.00000		1515.00000		1818.00000
headedboy2012       		98.00		0.00000		0.00000		0.00000		700.00000
auduongthancong     		99.00		0.00000		1190000.00000		0.00000		600.00000
maiminhhan11089     		97.00		0.00000		0.00000		0.00000		67537.00000
duongthithuy87      		97.00		7200000.00000		0.00000		0.00000		0.00000
0915848731phuoc     		80.00		0.00000		0.00000		0.00000		0.00000
thanhoangbb         		96.00		0.00000		0.00000		0.00000		400.00000
phongvatuan6789     		96.00		17600000.00000		0.00000		2400.00000		500.00000
lmqhtqb1995         		59.00		0.00000		15800000.00000		6598.00000		6170.00000
0987125600a         		32.00		10000000.00000		0.00000		0.00000		1000.00000
nhancon5651986stt   		78.00		0.00000		0.00000		600.00000		1400.00000
vutruongchung15     		85.00		34100000.00000		0.00000		15750.00000		16100.00000
anhminhto12h26s     		83.00		0.00000		0.00000		0.00000		600.00000
teika2485           		90.00		0.00000		17789.00000		0.00000		0.00000
conganh46           		99.00		0.00000		18200000.00000		12600.00000		11200.00000
teika2487           		92.00		0.00000		76730.00000		0.00000		0.00000
phong19902009mc     		95.00		2000000.00000		0.00000		500.00000		2150.00000
windowxp02          		97.00		0.00000		0.00000		500.00000		0.00000
thiennhaxac1        		99.00		0.00000		0.00000		2500.00000		0.00000
nhathuyvipboy       		99.00		0.00000		0.00000		0.00000		0.00000
hcdoan1             		96.00		0.00000		0.00000		0.00000		200.00000
attoriheizohe6c     		83.00		0.00000		0.00000		0.00000		900.00000
vbonustkvip001      		99.00		0.00000		300000.00000		1900.00000		0.00000
conganh48           		98.00		0.00000		3500000.00000		13900.00000		3600.00000
hoaung1978          		1.00		0.00000		2500.00000		1100.00000		0.00000
0905041661rin12     		96.00		0.00000		0.00000		0.00000		500.00000
maxbnl              		89.00		0.00000		10000.00000		0.00000		0.00000
thanhtu06042013     		79.00		2440000.00000		1870000.00000		0.00000		0.00000
anhladantruong1234  		99.00		0.00000		3000000.00000		0.00000		500.00000
hoangvanhaokyokyo   		95.00		0.00000		90000000.00000		0.00000		0.00000
doantuananh26       		95.00		6500000.00000		0.00000		1900.00000		300.00000
satthudinh123pk     		98.00		27000000.00000		88000000.00000		1200.00000		1800.00000
chanvlroi2013       		93.00		0.00000		700000.00000		0.00000		0.00000
teika2533           		85.00		0.00000		102667.00000		0.00000		0.00000
1223thienbao        		94.00		0.00000		0.00000		0.00000		400.00000
cinemax85x          		97.00		0.00000		0.00000		0.00000		500.00000
teika3281           		92.00		0.00000		11920.00000		0.00000		0.00000
phamchauttnnth6     		89.00		0.00000		0.00000		0.00000		0.00000
themoon198514       		99.00		0.00000		0.00000		200.00000		0.00000
gamakhonggai2010    		85.00		0.00000		0.00000		0.00000		0.00000
binhtom20111vn      		99.00		0.00000		0.00000		3500.00000		500.00000
bongnhungnhoveem01  		82.00		0.00000		0.00000		0.00000		606.00000
vonusvolam6         		95.00		12000000.00000		0.00000		5898.00000		6390.00000
trannguyenanhkhoa2010		98.00		500000.00000		55800000.00000		400.00000		700.00000
yeuem81000          		97.00		140000.00000		0.00000		0.00000		0.00000
zkhatmau            		94.00		0.00000		0.00000		600.00000		5736.00000
teika9866           		88.00		402642.00000		0.00000		0.00000		0.00000
chetchanhamay2      		90.00		0.00000		0.00000		900.00000		100.00000
luuvanhuu2          		92.00		0.00000		0.00000		800.00000		0.00000
khadaisoai2         		97.00		6100000.00000		11000000.00000		33900.00000		17424.00000
panamagnqv          		81.00		0.00000		0.00000		0.00000		600.00000
trinhdongd15        		78.00		500000.00000		10000000.00000		2200.00000		200.00000
x5anhduy            		91.00		0.00000		0.00000		700.00000		5600.00000
nhokvbonus1         		95.00		28500000.00000		0.00000		350.00000		5700.00000
ngaubajpsuinong     		80.00		0.00000		0.00000		0.00000		450.00000
thanhtoan578        		95.00		1200000.00000		0.00000		0.00000		1050.00000
trinhnhuy00         		97.00		0.00000		0.00000		0.00000		1200.00000
wbonus71            		83.00		0.00000		0.00000		700.00000		0.00000
sumer1996           		85.00		0.00000		0.00000		4816.00000		301.00000
vozsuka             		59.00		0.00000		0.00000		100.00000		0.00000
xusothantien261993  		96.00		4000000.00000		0.00000		200.00000		3900.00000
t01689300002        		99.00		0.00000		0.00000		200.00000		0.00000
daikalinhsonla1986  		99.00		200000.00000		0.00000		0.00000		0.00000
xinh20202050        		99.00		0.00000		0.00000		0.00000		0.00000
changlagica0011     		60.00		45000000.00000		0.00000		100.00000		0.00000
pronhock01234       		95.00		0.00000		1000000.00000		600.00000		400.00000
pthaohtd50          		93.00		0.00000		0.00000		0.00000		350.00000
gachoigameqnn       		96.00		0.00000		0.00000		0.00000		200.00000
nghihoang0704       		98.00		0.00000		0.00000		400.00000		700.00000
buivandoanxnd       		99.00		0.00000		0.00000		200.00000		0.00000
haaduong007         		49.00		0.00000		0.00000		0.00000		5000.00000
viplaviplavip10     		99.00		0.00000		0.00000		0.00000		0.00000
chjladjvang275      		99.00		0.00000		0.00000		0.00000		600.00000
hjk3kj              		90.00		30000.00000		0.00000		0.00000		0.00000
handoi78978989      		56.00		0.00000		17700.00000		17500.00000		700.00000
danhdayeevardgua    		82.00		0.00000		0.00000		0.00000		7500.00000
camel1991211        		99.00		0.00000		0.00000		0.00000		200.00000
levanchungpro21     		83.00		0.00000		5038618.00000		1045.00000		209.00000
kiepchungtinh198322 		95.00		4000000.00000		0.00000		0.00000		300.00000
haiphuong210        		97.00		20000000.00000		84473813.00000		4705.00000		11522.00000
chuechnon6          		91.00		0.00000		0.00000		0.00000		0.00000
teika3252           		86.00		0.00000		0.00000		0.00000		600.00000
phuongquyen2012     		92.00		50000000.00000		0.00000		0.00000		0.00000
tmtyh20011988       		78.00		14000000.00000		87500000.00000		950.00000		4354.00000
aduma300            		90.00		800000.00000		0.00000		0.00000		350.00000
volam2253330vn      		99.00		0.00000		0.00000		324.00000		0.00000
vothienthan5        		99.00		0.00000		0.00000		0.00000		200.00000
tuoibuonlamht7q     		83.00		0.00000		0.00000		4500.00000		4500.00000
tlqlc2              		97.00		0.00000		0.00000		1500.00000		0.00000
songoku9090vn       		94.00		0.00000		0.00000		100.00000		0.00000
maulanh19782011     		99.00		0.00000		0.00000		0.00000		700.00000
toiaclagi998        		90.00		0.00000		0.00000		3150.00000		1200.00000
leminhquoc1991monkey		1.00		0.00000		0.00000		0.00000		500.00000
vaicahangtt         		93.00		8000000.00000		0.00000		4300.00000		1500.00000
caytienmuaruu123    		45.00		0.00000		10000.00000		200.00000		0.00000
1stvampiredk01      		99.00		0.00000		600000.00000		0.00000		600.00000
tlq1983online       		99.00		0.00000		0.00000		0.00000		0.00000
hongkhanhnampro     		96.00		0.00000		20300000.00000		6400.00000		6416.00000
hochihi3u1995       		92.00		0.00000		0.00000		700.00000		0.00000
volam2140451        		10.00		0.00000		3840000.00000		2000.00000		0.00000
nhoxga22447         		1.00		0.00000		0.00000		200.00000		0.00000
kimhoangsapa2       		93.00		0.00000		0.00000		0.00000		100.00000
teika8887           		89.00		0.00000		0.00000		0.00000		1200.00000
teika11869          		93.00		0.00000		0.00000		0.00000		600.00000
deogiang203         		60.00		0.00000		121000000.00000		0.00000		0.00000
deogiang202         		61.00		0.00000		122000000.00000		0.00000		0.00000
hoantamtq1          		99.00		0.00000		0.00000		0.00000		0.00000
billy513            		76.00		4820000.00000		5000000.00000		700.00000		0.00000
dinhduc779          		98.00		0.00000		14000000.00000		600.00000		1200.00000
dinhduc778          		96.00		1220000.00000		0.00000		200.00000		0.00000
teika11861          		92.00		0.00000		0.00000		0.00000		300.00000
thieulamvotongquyen113		79.00		0.00000		0.00000		0.00000		0.00000
hunterpro9x0o       		90.00		0.00000		0.00000		400.00000		0.00000
thatisallshewrote   		99.00		60860520.00000		16000000.00000		350.00000		2008.00000
tieuhopro91         		82.00		0.00000		550000.00000		0.00000		0.00000
l0v3lystar12345     		99.00		0.00000		0.00000		0.00000		0.00000
laclongthan1989     		88.00		1400000.00000		2000000.00000		300.00000		2209.00000
nguyenngonhuttan3139		96.00		0.00000		0.00000		0.00000		0.00000
badguys1102         		99.00		1600000.00000		4000000.00000		848.00000		964.00000
sodua94             		96.00		0.00000		1140000.00000		600.00000		600.00000
pechchara4          		47.00		0.00000		0.00000		100.00000		1400.00000
thiepbotmaychuroitso		80.00		0.00000		0.00000		0.00000		9450.00000
xoanretoxmontren    		79.00		0.00000		0.00000		750.00000		900.00000
camapkorang009      		97.00		12000000.00000		0.00000		100.00000		0.00000
anhnongkohay4111    		93.00		0.00000		0.00000		0.00000		0.00000
venngachtrruontamir 		80.00		0.00000		0.00000		900.00000		0.00000
nhisacthunhilon999  		99.00		0.00000		0.00000		0.00000		600.00000
novahuyung0023      		91.00		0.00000		0.00000		0.00000		300.00000
novahuyung0024      		90.00		0.00000		97760.00000		0.00000		0.00000
suvancung9x         		66.00		0.00000		0.00000		6000.00000		0.00000
dichminhquy007      		66.00		0.00000		0.00000		2800.00000		972.00000
tfrutangvannut      		79.00		0.00000		0.00000		150.00000		150.00000
minhcanh16685       		94.00		0.00000		46000000.00000		0.00000		0.00000
trandinhhien1088    		96.00		0.00000		0.00000		0.00000		400.00000
phucphongphuno      		54.00		0.00000		800000.00000		250.00000		100.00000
anhthuoclao1        		34.00		0.00000		0.00000		0.00000		800.00000
junecbb             		99.00		0.00000		0.00000		200.00000		0.00000
nguyenanhthu191     		96.00		500000.00000		3500000.00000		300.00000		4450.00000
lok120692           		99.00		0.00000		0.00000		808.00000		0.00000
caoboidianghuc1     		93.00		0.00000		0.00000		350.00000		0.00000
gaylxag95           		87.00		0.00000		0.00000		0.00000		0.00000
thanhthuy09072012   		94.00		0.00000		24290000.00000		800.00000		1200.00000
huongtinhcu1983     		97.00		500000.00000		1500000.00000		1000.00000		1000.00000
nminhnhu            		86.00		0.00000		0.00000		0.00000		0.00000
p3ga02              		97.00		0.00000		0.00000		0.00000		200.00000
myfamylylove        		99.00		0.00000		0.00000		200.00000		350.00000
volamdongta1        		99.00		0.00000		0.00000		0.00000		0.00000
quangnamprro1990    		98.00		0.00000		0.00000		0.00000		500.00000
bichphucheronui     		79.00		0.00000		0.00000		300.00000		300.00000
kiemtienyy44        		89.00		0.00000		0.00000		300.00000		0.00000
resetslavem4nc      		83.00		0.00000		0.00000		0.00000		750.00000
kiemtienyy46        		89.00		0.00000		0.00000		150.00000		0.00000
kiemtienyy47        		89.00		0.00000		0.00000		300.00000		0.00000
baochung320         		84.00		0.00000		0.00000		0.00000		0.00000
gauyeu119x          		99.00		0.00000		500000.00000		1200.00000		300.00000
lequocdung555       		57.00		0.00000		0.00000		0.00000		0.00000
huyvip99ndvn18      		63.00		0.00000		510000.00000		438.00000		3075.00000
thanhne211194       		94.00		0.00000		0.00000		300.00000		0.00000
buivanhung32        		96.00		0.00000		2500000.00000		800.00000		0.00000
sieuquaysotchet     		49.00		0.00000		100000.00000		1100.00000		0.00000
zztieutuzz1aloo     		79.00		0.00000		0.00000		150.00000		750.00000
