UID                 		level		m_spent		m_received		i_sold		i_bought
kiemtienbb23        		89.00		0.00000		0.00000		150.00000		0.00000
kiemtienbb24        		89.00		0.00000		0.00000		300.00000		0.00000
conganh172004       		99.00		0.00000		0.00000		0.00000		5000.00000
diepngoctrangj8ch   		79.00		0.00000		0.00000		150.00000		150.00000
vl2dance11          		97.00		0.00000		0.00000		4000.00000		200.00000
ztangkiemsr33o      		80.00		0.00000		0.00000		150.00000		0.00000
lookatmy01          		76.00		0.00000		0.00000		0.00000		0.00000
pexiu87             		99.00		3000000.00000		0.00000		0.00000		0.00000
hoangdinhphong19882015		59.00		2800000.00000		0.00000		0.00000		1750.00000
trankhanhdugt       		63.00		80000000.00000		3250000.00000		20600.00000		8300.00000
javadinlhsantran    		79.00		0.00000		0.00000		150.00000		0.00000
thiennhaxac1        		99.00		6000000.00000		0.00000		5500.00000		500.00000
volam2251114        		99.00		0.00000		0.00000		0.00000		0.00000
tengiamngioanhuc    		79.00		0.00000		0.00000		150.00000		150.00000
ledoan589           		59.00		35500000.00000		0.00000		1800.00000		0.00000
caothungami1727     		98.00		0.00000		500000.00000		0.00000		400.00000
anhsuongroi181      		73.00		0.00000		0.00000		0.00000		400.00000
daikalinhsonla1986  		99.00		0.00000		1110000.00000		0.00000		0.00000
vdoankyhao09        		98.00		0.00000		9267600.00000		100.00000		0.00000
nhinbattaoha2008    		95.00		0.00000		0.00000		0.00000		0.00000
tuoibuonlamht7q     		83.00		0.00000		0.00000		1200.00000		600.00000
thondudicho         		99.00		66000000.00000		5000000.00000		1050.00000		1050.00000
nguyenvanduongmap   		97.00		0.00000		0.00000		1750.00000		1400.00000
hoadang1986         		96.00		0.00000		0.00000		0.00000		300.00000
zzbetrangzzun6b     		79.00		0.00000		0.00000		150.00000		300.00000
vuanh22072013       		97.00		0.00000		24900000.00000		600.00000		400.00000
hieuthao1024        		99.00		0.00000		200000.00000		0.00000		0.00000
khongocdanh2020     		85.00		10000000.00000		0.00000		0.00000		100.00000
teika0564           		91.00		0.00000		31000.00000		0.00000		0.00000
hoanghuy1132000     		91.00		260000.00000		0.00000		0.00000		200.00000
nghekhactrung       		99.00		0.00000		0.00000		0.00000		400.00000
trincuocmwumhong    		79.00		0.00000		0.00000		150.00000		600.00000
bkbuon202           		98.00		0.00000		0.00000		100.00000		0.00000
ndkhoa1979          		98.00		0.00000		45000000.00000		0.00000		0.00000
novakimung0075      		88.00		0.00000		0.00000		0.00000		300.00000
ngoducduy10098511   		94.00		0.00000		0.00000		1000.00000		0.00000
babynhocag2612      		90.00		0.00000		0.00000		4900.00000		5600.00000
cuongola678         		1.00		5000000.00000		5000000.00000		0.00000		0.00000
phenkchonlovegiam   		79.00		0.00000		0.00000		300.00000		300.00000
songvacaichet123    		99.00		0.00000		0.00000		0.00000		0.00000
zzzvipvolam2zzz     		99.00		19740099.00000		210000.00000		27000.00000		300.00000
nmktyknb1234        		97.00		0.00000		0.00000		0.00000		500.00000
25121982nguyenoro   		86.00		190000.00000		0.00000		0.00000		0.00000
tuanvl877488        		98.00		4350000.00000		0.00000		0.00000		300.00000
giaochoi            		41.00		0.00000		0.00000		200.00000		407.00000
ngheodimassage      		94.00		5200000.00000		0.00000		0.00000		0.00000
oxnhocvip123456     		50.00		0.00000		0.00000		0.00000		0.00000
banbuffvolam2       		95.00		200000.00000		740000.00000		0.00000		0.00000
emoigiodaye1vf      		82.00		0.00000		0.00000		150.00000		0.00000
lengocthuyen79      		69.00		0.00000		0.00000		0.00000		1800.00000
iiituanooo          		99.00		0.00000		0.00000		400.00000		1500.00000
jtheban2002         		61.00		0.00000		150000.00000		0.00000		0.00000
hauvanhoan261996    		36.00		5000000.00000		5000000.00000		100.00000		2300.00000
nghiavanduy10       		87.00		22150000.00000		0.00000		1050.00000		0.00000
sotinh1676010       		93.00		0.00000		0.00000		100.00000		200.00000
tranvanphuongkt19982015		70.00		1000000.00000		0.00000		1500.00000		0.00000
lovehonje           		86.00		52000000.00000		15000000.00000		2100.00000		750.00000
choihamun381        		84.00		0.00000		0.00000		0.00000		300.00000
nguyenvansinh199x   		92.00		0.00000		0.00000		0.00000		2100.00000
kkjjhhjjkk          		97.00		0.00000		0.00000		0.00000		0.00000
tulachuong1fjal     		84.00		0.00000		0.00000		300.00000		450.00000
mailgamevl02        		97.00		0.00000		0.00000		0.00000		400.00000
o01221770390o       		98.00		0.00000		0.00000		100.00000		4200.00000
tinhyeuvotan3       		89.00		0.00000		0.00000		6208.00000		3408.00000
l3v3b0y006          		99.00		0.00000		0.00000		0.00000		200.00000
vlvolam20102        		97.00		0.00000		0.00000		300.00000		1500.00000
teika11032          		90.00		0.00000		14046.00000		0.00000		300.00000
zvinhtuy            		63.00		200000.00000		0.00000		1000.00000		0.00000
vothangkhanh2009    		97.00		0.00000		1000000.00000		0.00000		0.00000
teika11034          		90.00		0.00000		17474.00000		0.00000		0.00000
nguyencongphat1988888		99.00		0.00000		0.00000		0.00000		100.00000
khaimuomcohuotngoc  		79.00		0.00000		0.00000		150.00000		0.00000
sorangemnhoai09     		99.00		8200000.00000		20000000.00000		100.00000		100.00000
drminhphat2010vn    		94.00		0.00000		0.00000		2500.00000		3150.00000
bongaboiloianhungatguana		83.00		748321.00000		0.00000		0.00000		0.00000
spirzemuomquiro     		79.00		0.00000		0.00000		600.00000		0.00000
hayxalongx7je       		83.00		0.00000		0.00000		150.00000		0.00000
avayne1620          		98.00		0.00000		0.00000		0.00000		1000.00000
khanmhrotayro       		79.00		0.00000		0.00000		150.00000		0.00000
tamnamlienm7ja      		79.00		0.00000		0.00000		150.00000		0.00000
baolongbang2016     		85.00		0.00000		1570000.00000		0.00000		350.00000
teika1287           		89.00		0.00000		0.00000		0.00000		1200.00000
dedianh1144hp       		93.00		9000000.00000		0.00000		350.00000		0.00000
llranconz7          		48.00		0.00000		0.00000		400.00000		0.00000
thangkhungcd456     		6.00		0.00000		0.00000		300.00000		0.00000
traichoiboicb95     		99.00		1640000.00000		0.00000		300.00000		350.00000
phamthian131087     		99.00		29000000.00000		0.00000		5100.00000		1000.00000
nh0xbu0n0368        		96.00		0.00000		5000000.00000		300.00000		200.00000
tuproiucok6kc       		83.00		0.00000		0.00000		0.00000		450.00000
xophicdhooicuu      		79.00		573709.00000		0.00000		0.00000		0.00000
hoangsangonlgdak    		80.00		0.00000		0.00000		450.00000		600.00000
anhlinhtn1571990    		97.00		0.00000		0.00000		1500.00000		300.00000
tadocvip20005000    		99.00		0.00000		0.00000		800.00000		0.00000
trungson246         		90.00		0.00000		0.00000		1000.00000		0.00000
bibidong1984        		98.00		500000.00000		0.00000		1200.00000		100.00000
xukathoidai1000     		93.00		0.00000		0.00000		200.00000		0.00000
levanchung20167777  		76.00		10000.00000		0.00000		350.00000		0.00000
kesjtinh0123        		98.00		0.00000		0.00000		100.00000		2300.00000
hoviethung1102      		96.00		0.00000		0.00000		2000.00000		700.00000
chipbor8x           		99.00		50000000.00000		0.00000		0.00000		0.00000
myvinh04            		99.00		120000.00000		0.00000		600.00000		0.00000
vuyilienguiniem     		80.00		0.00000		0.00000		1350.00000		900.00000
loaloa0001          		88.00		0.00000		0.00000		0.00000		0.00000
vienthongphuhung2014ag		99.00		0.00000		0.00000		350.00000		450.00000
buffxinh1906        		92.00		3000000.00000		0.00000		2288.00000		1064.00000
embo2411            		82.00		9000000.00000		0.00000		200.00000		1200.00000
ta0k0biet222        		99.00		1230000.00000		0.00000		0.00000		0.00000
chieumaoxuanrooi    		79.00		0.00000		0.00000		150.00000		0.00000
lovingu1604         		99.00		0.00000		0.00000		0.00000		200.00000
hontoidico123       		98.00		0.00000		0.00000		0.00000		1400.00000
cungchungthuthach3  		92.00		0.00000		0.00000		150.00000		700.00000
lethiendienmfgy     		83.00		0.00000		0.00000		150.00000		450.00000
doiakhancambotmorse 		83.00		0.00000		0.00000		150.00000		0.00000
gogogosd111         		83.00		0.00000		0.00000		0.00000		2100.00000
thachhoangminhkaka  		94.00		60000.00000		50000.00000		300.00000		400.00000
vodoivkl22122       		96.00		0.00000		1000000.00000		0.00000		0.00000
loictm33e           		99.00		7498665.00000		8706060.00000		1350.00000		600.00000
hominhtrieuphu1539vn		79.00		0.00000		0.00000		350.00000		0.00000
banap1987           		96.00		0.00000		0.00000		1533.00000		0.00000
tienbuocnguoidi444  		80.00		0.00000		0.00000		0.00000		0.00000
lovtube0001         		99.00		1900000.00000		0.00000		500.00000		0.00000
giapvanthao9001     		77.00		0.00000		0.00000		0.00000		600.00000
teika5614           		92.00		449797.00000		0.00000		0.00000		300.00000
laisuri1812azdg     		79.00		0.00000		0.00000		300.00000		0.00000
nguyenngoco         		99.00		0.00000		0.00000		200.00000		200.00000
teika5619           		85.00		0.00000		0.00000		0.00000		300.00000
minhneban2010vn     		99.00		12200000.00000		2000000.00000		300.00000		900.00000
reddragon148vnn     		97.00		0.00000		50000000.00000		0.00000		0.00000
vbonuslp06          		96.00		0.00000		0.00000		700.00000		700.00000
nguyencongphat198888		99.00		2500000.00000		0.00000		0.00000		200.00000
menngoa2ho0539      		87.00		0.00000		98213.00000		0.00000		0.00000
votinh1991lc1996    		75.00		75000000.00000		0.00000		0.00000		0.00000
huydeptrai2496      		85.00		0.00000		0.00000		0.00000		0.00000
huvotc              		99.00		0.00000		0.00000		0.00000		100.00000
ruanho2009bt        		99.00		500000.00000		0.00000		0.00000		0.00000
tranhongphuong0937136427		51.00		0.00000		0.00000		0.00000		2800.00000
phungchilinhvn2062  		94.00		0.00000		0.00000		2600.00000		0.00000
chuberongobqr       		80.00		0.00000		0.00000		150.00000		0.00000
menngoa2ho0533      		87.00		0.00000		11182.00000		0.00000		0.00000
menngoa2ho0535      		88.00		0.00000		0.00000		0.00000		300.00000
zphuoc98            		63.00		0.00000		0.00000		0.00000		0.00000
menngoa2ho0537      		88.00		0.00000		22132.00000		0.00000		0.00000
caliathiatialia     		99.00		0.00000		0.00000		850.00000		550.00000
a3511513a           		96.00		0.00000		0.00000		1400.00000		100.00000
thanhvetmangcs5012  		96.00		0.00000		100000.00000		0.00000		0.00000
teika10797          		91.00		0.00000		33000.00000		0.00000		0.00000
caoxata             		97.00		0.00000		3000000.00000		0.00000		0.00000
minhvt0123456       		85.00		0.00000		200000.00000		100.00000		0.00000
bornformusic        		98.00		0.00000		5000000.00000		100.00000		0.00000
minhnhan199420142   		73.00		0.00000		0.00000		0.00000		700.00000
quangtkphobien      		98.00		395184.00000		2000000.00000		1208.00000		100.00000
loiquangbieu123     		99.00		1000000.00000		3910000.00000		850.00000		1150.00000
mythitrakim         		84.00		100000.00000		0.00000		400.00000		0.00000
hoabinh9196         		87.00		0.00000		9100000.00000		450.00000		0.00000
amativegirl00       		93.00		7850000.00000		0.00000		0.00000		100.00000
vuxuannamphong2012  		99.00		57760000.00000		88665192.00000		108.00000		0.00000
minhchil1986        		99.00		300000.00000		700000.00000		0.00000		800.00000
duongkieutrinh03    		1.00		0.00000		100000.00000		300.00000		0.00000
vanhungviet2015     		77.00		0.00000		0.00000		3000.00000		900.00000
mockiem1213         		97.00		0.00000		0.00000		0.00000		400.00000
thlitriathocchit    		80.00		0.00000		0.00000		150.00000		150.00000
tinhanh123chuoi111  		97.00		0.00000		0.00000		0.00000		100.00000
teika0083           		92.00		0.00000		0.00000		0.00000		1200.00000
anhseyeuem2266      		99.00		0.00000		31000000.00000		500.00000		0.00000
teika0080           		86.00		0.00000		37700.00000		0.00000		0.00000
kuphiqb2            		10.00		0.00000		10000.00000		0.00000		0.00000
taiyeumama          		55.00		0.00000		0.00000		0.00000		0.00000
jackhammer2222      		73.00		0.00000		0.00000		303.00000		606.00000
loictm333           		95.00		780000.00000		7498665.00000		716.00000		950.00000
zphamkheraitre      		79.00		0.00000		0.00000		2250.00000		1200.00000
traikutepro2015     		97.00		400000.00000		0.00000		200.00000		0.00000
kingzv14            		43.00		9000000.00000		0.00000		8600.00000		9800.00000
kingzv15            		46.00		25500000.00000		0.00000		8200.00000		6700.00000
vantran1122         		97.00		10800000.00000		0.00000		1400.00000		0.00000
thuanthanhlongll01  		76.00		183340000.00000		57421683.00000		500.00000		600.00000
cuteocodondeocanai  		99.00		0.00000		0.00000		100.00000		0.00000
zero0525            		96.00		0.00000		0.00000		700.00000		0.00000
n01206207534        		69.00		0.00000		0.00000		0.00000		350.00000
viphklb00021        		99.00		0.00000		88900000.00000		0.00000		0.00000
menlinhbaoson0080   		87.00		0.00000		0.00000		0.00000		600.00000
anmay5tui           		99.00		0.00000		0.00000		400.00000		0.00000
ngaynaykhongcoem1   		90.00		20000000.00000		0.00000		800.00000		100.00000
pehakhung851        		85.00		0.00000		20000000.00000		0.00000		0.00000
menlinhbaoson0084   		86.00		0.00000		0.00000		0.00000		300.00000
tungyeu1113tv       		80.00		80000.00000		0.00000		0.00000		300.00000
khocvole132588      		99.00		8000000.00000		8400000.00000		300.00000		300.00000
vl2kungfu00         		96.00		0.00000		0.00000		0.00000		600.00000
novahuyung0019      		90.00		0.00000		0.00000		0.00000		300.00000
lungdanhthienha004  		69.00		0.00000		0.00000		2900.00000		0.00000
lungdanhthienha003  		66.00		0.00000		0.00000		0.00000		2900.00000
dathaolc            		99.00		0.00000		0.00000		500.00000		0.00000
hoangngocphan2018   		56.00		0.00000		300000.00000		700.00000		0.00000
loki1903            		93.00		0.00000		0.00000		0.00000		0.00000
qui0907533          		59.00		0.00000		0.00000		0.00000		0.00000
trandangxuyen1992   		97.00		49000000.00000		0.00000		0.00000		0.00000
ngoctaihdvncs       		90.00		0.00000		0.00000		700.00000		0.00000
winy1111            		99.00		15000000.00000		1000000.00000		900.00000		300.00000
acmadianguc2020     		96.00		0.00000		1000000.00000		200.00000		0.00000
bjl0ve02            		99.00		57000000.00000		120000000.00000		400.00000		700.00000
lulietphuong2       		99.00		0.00000		0.00000		200.00000		0.00000
nguyenthiettri123   		95.00		1330000.00000		10499160.00000		0.00000		2920.00000
nhocty18091         		95.00		160000.00000		280000.00000		0.00000		0.00000
danhchonguoimoilon  		95.00		0.00000		0.00000		0.00000		200.00000
tranthientanh02     		96.00		0.00000		0.00000		400.00000		500.00000
nguyenthuyenhn      		99.00		0.00000		0.00000		0.00000		400.00000
tuanhunglc123mc     		92.00		0.00000		300000.00000		0.00000		0.00000
missvbonus00        		84.00		57421683.00000		180010000.00000		0.00000		400.00000
vuminhtien19969xxx  		10.00		0.00000		1400.00000		0.00000		0.00000
maiminhhan11089     		97.00		0.00000		0.00000		5250.00000		2900.00000
duongthithuy87      		97.00		0.00000		0.00000		0.00000		200.00000
0915848731phuoc     		80.00		340000.00000		0.00000		0.00000		0.00000
trivntreorepnhien   		80.00		0.00000		0.00000		150.00000		150.00000
phongvatuan6789     		96.00		4400000.00000		0.00000		1400.00000		1000.00000
lmqhtqb1995         		59.00		383000000.00000		567400000.00000		2150.00000		2650.00000
hungms2006          		99.00		0.00000		200000.00000		0.00000		0.00000
vutruongchung15     		85.00		0.00000		0.00000		8050.00000		0.00000
doanthoanam22       		87.00		0.00000		0.00000		2000.00000		100.00000
conganh46           		99.00		0.00000		0.00000		7416.00000		500.00000
toandtdh            		79.00		0.00000		0.00000		0.00000		700.00000
haukhmerzoo123      		82.00		0.00000		0.00000		0.00000		350.00000
windowxp02          		97.00		0.00000		0.00000		300.00000		0.00000
phanthilya          		55.00		0.00000		0.00000		0.00000		0.00000
volam2vnnn          		99.00		0.00000		0.00000		0.00000		300.00000
canaamabiveuagaua   		83.00		964885.00000		0.00000		0.00000		0.00000
vbonustkvip001      		99.00		0.00000		0.00000		3216.00000		400.00000
kabukiaof           		99.00		0.00000		100000.00000		0.00000		0.00000
conganh48           		98.00		0.00000		0.00000		500.00000		4324.00000
o0oketruytim        		99.00		0.00000		0.00000		100.00000		900.00000
nguyenthaybinh      		94.00		2000000.00000		0.00000		100.00000		0.00000
maxbnl              		89.00		2850000.00000		2780000.00000		0.00000		300.00000
zzacvl2zz           		57.00		0.00000		0.00000		0.00000		0.00000
lamkhaly117         		97.00		0.00000		0.00000		0.00000		350.00000
j48za6rn6           		99.00		0.00000		0.00000		0.00000		1100.00000
kimbumkh2000        		97.00		0.00000		9008448.00000		0.00000		0.00000
cave16tq            		94.00		0.00000		7400000.00000		300.00000		100.00000
buidoi0505          		98.00		0.00000		0.00000		200.00000		0.00000
trairau_vip         		83.00		25500000.00000		4580000.00000		3805.00000		3604.00000
mrgiang456          		95.00		0.00000		300000.00000		0.00000		100.00000
cinemax85x          		97.00		0.00000		200000.00000		0.00000		200.00000
noinoiyeu888        		86.00		0.00000		0.00000		4700.00000		100.00000
cinemax85z          		79.00		0.00000		0.00000		0.00000		0.00000
themoon198514       		99.00		0.00000		0.00000		0.00000		200.00000
gamakhonggai2010    		85.00		88060967.00000		18700000.00000		900.00000		1100.00000
prolaanhmaynek      		69.00		0.00000		0.00000		0.00000		0.00000
ngamykiemvb113      		96.00		0.00000		0.00000		809.00000		1018.00000
vietnam1256         		99.00		125000000.00000		0.00000		100.00000		0.00000
trannguyenanhkhoa2010		98.00		800000.00000		13000000.00000		200.00000		0.00000
yeuem81000          		97.00		0.00000		200000.00000		1200.00000		400.00000
zkhatmau            		94.00		0.00000		0.00000		300.00000		3325.00000
teika2621           		89.00		0.00000		0.00000		0.00000		900.00000
teika2620           		91.00		0.00000		0.00000		0.00000		1500.00000
luuvanhuu2          		92.00		0.00000		0.00000		0.00000		400.00000
khadaisoai2         		97.00		0.00000		0.00000		8100.00000		600.00000
patasii1995         		99.00		0.00000		0.00000		0.00000		0.00000
trinhdongd15        		78.00		0.00000		0.00000		3200.00000		0.00000
sjk2008             		95.00		0.00000		85000000.00000		0.00000		100.00000
linhnhi15101984     		98.00		0.00000		0.00000		0.00000		0.00000
lamviet007          		99.00		0.00000		0.00000		0.00000		400.00000
taohanuniemmadn     		79.00		0.00000		0.00000		450.00000		0.00000
thanhtoan578        		95.00		0.00000		0.00000		0.00000		400.00000
volam2142758        		99.00		0.00000		0.00000		0.00000		0.00000
dinhxoprtroigang    		85.00		0.00000		0.00000		0.00000		3300.00000
dufczz2015          		51.00		0.00000		37202.00000		400.00000		0.00000
koppikonek          		96.00		0.00000		0.00000		0.00000		0.00000
wbonus71            		83.00		0.00000		109340.00000		0.00000		0.00000
wbonus70            		85.00		109340.00000		0.00000		0.00000		0.00000
tranvu130992        		74.00		0.00000		0.00000		300.00000		100.00000
t01689300003        		99.00		0.00000		0.00000		0.00000		2872.00000
t01689300002        		99.00		0.00000		14000000.00000		0.00000		2872.00000
jindo8xitek         		83.00		0.00000		0.00000		2250.00000		2250.00000
prongokkim          		97.00		0.00000		0.00000		0.00000		0.00000
changlagica0011     		60.00		71000000.00000		0.00000		0.00000		0.00000
nhtl068402          		99.00		0.00000		0.00000		350.00000		200.00000
sjk1210             		95.00		2200000.00000		0.00000		0.00000		100.00000
menngoa2ho0036      		86.00		0.00000		0.00000		0.00000		1500.00000
buivandoanxnd       		99.00		0.00000		0.00000		2316.00000		100.00000
hayhungcutthep      		79.00		0.00000		0.00000		300.00000		0.00000
chjladjvang275      		99.00		0.00000		0.00000		0.00000		600.00000
anhdungsinh1967     		83.00		0.00000		0.00000		0.00000		0.00000
romaniactbx         		80.00		0.00000		0.00000		2100.00000		2550.00000
handoi78978989      		67.00		2000000.00000		0.00000		23450.00000		5512.00000
levanchungpro21     		83.00		0.00000		0.00000		0.00000		1400.00000
aaatuan             		81.00		500000.00000		0.00000		0.00000		100.00000
kiepchungtinh198322 		95.00		0.00000		0.00000		0.00000		0.00000
haiphuong210        		98.00		78132313.00000		117058500.00000		3000.00000		700.00000
chauhoangliem1995   		93.00		2391213.00000		0.00000		0.00000		0.00000
gionmattaoah11hu2r  		82.00		0.00000		0.00000		0.00000		450.00000
nguyenhao.96        		95.00		500000.00000		0.00000		1616.00000		0.00000
menngoa2ho0032      		88.00		466013.00000		0.00000		0.00000		1200.00000
datlop01            		99.00		0.00000		0.00000		100.00000		0.00000
anhdatpk200         		95.00		0.00000		1000000.00000		0.00000		0.00000
songoku9090vn       		94.00		0.00000		3000000.00000		0.00000		808.00000
tuoity1221          		95.00		3000000.00000		0.00000		0.00000		350.00000
ttdaho150           		67.00		0.00000		0.00000		0.00000		900.00000
04myfriends         		99.00		0.00000		0.00000		100.00000		0.00000
vaicahangtt         		93.00		0.00000		0.00000		0.00000		0.00000
caytienmuaruu123    		99.00		0.00000		1300000.00000		1200.00000		1100.00000
1stvampiredk01      		99.00		2500000.00000		2500000.00000		0.00000		200.00000
ttdaho156           		73.00		11656602.00000		0.00000		0.00000		150.00000
tlq1983online       		99.00		0.00000		5000000.00000		0.00000		0.00000
hongkhanhnampro     		96.00		0.00000		0.00000		0.00000		0.00000
tieumuoid2qw        		83.00		0.00000		0.00000		0.00000		600.00000
volam2140451        		59.00		3990000.00000		0.00000		0.00000		1752.00000
tomhichic           		29.00		0.00000		4800000.00000		1900.00000		0.00000
kimhoangsapa2       		93.00		0.00000		0.00000		648.00000		300.00000
ecuadorxy2x         		80.00		0.00000		0.00000		150.00000		600.00000
rua8887             		99.00		0.00000		0.00000		0.00000		0.00000
sunshineintherain25 		96.00		20000.00000		0.00000		200.00000		1500.00000
hoantamtq1          		99.00		0.00000		0.00000		0.00000		0.00000
billy513            		76.00		0.00000		5720000.00000		100.00000		300.00000
pemoichoi1999       		47.00		30000.00000		50000.00000		1500.00000		0.00000
billy511            		80.00		1400000.00000		0.00000		0.00000		100.00000
deogiang209         		59.00		0.00000		0.00000		200.00000		200.00000
teika11861          		92.00		0.00000		0.00000		0.00000		300.00000
teika11862          		92.00		400566.00000		0.00000		0.00000		900.00000
teika11864          		93.00		0.00000		0.00000		0.00000		900.00000
thieulamvotongquyen113		79.00		0.00000		290000.00000		0.00000		0.00000
teika11867          		93.00		0.00000		0.00000		0.00000		900.00000
tannernguyen2710    		97.00		0.00000		0.00000		314.00000		314.00000
maylaysiaei6t       		84.00		0.00000		0.00000		450.00000		450.00000
laclongthan1989     		88.00		1200000.00000		0.00000		350.00000		1415.00000
e0985046624e        		82.00		170000.00000		0.00000		0.00000		1400.00000
cacsacloly          		90.00		0.00000		0.00000		0.00000		100.00000
sodua94             		96.00		3330000.00000		5200000.00000		3100.00000		350.00000
vuthanhtrungmc01    		80.00		16600215.00000		0.00000		0.00000		100.00000
pechchara6          		78.00		3280000.00000		0.00000		200.00000		0.00000
xoanretoxmontren    		79.00		0.00000		0.00000		1050.00000		0.00000
procangiten090zz    		13.00		0.00000		0.00000		100.00000		100.00000
anhnongkohay4111    		93.00		0.00000		0.00000		0.00000		0.00000
canhcayma1992       		87.00		1000000.00000		27260000.00000		350.00000		0.00000
cautrelacleoxxwpog  		82.00		0.00000		0.00000		0.00000		450.00000
novahuyung0022      		91.00		0.00000		0.00000		0.00000		1200.00000
cudasieutoc6        		98.00		20000000.00000		49100000.00000		15500.00000		2600.00000
novahuyung0024      		90.00		0.00000		13364.00000		0.00000		0.00000
xleeminhoo          		69.00		20000.00000		0.00000		301.00000		809.00000
novahuyung0026      		90.00		0.00000		0.00000		0.00000		300.00000
novahuyung0027      		90.00		0.00000		0.00000		0.00000		300.00000
dichminhquy007      		66.00		5705901.00000		0.00000		0.00000		3564.00000
tfrutangvannut      		79.00		0.00000		0.00000		150.00000		150.00000
quehainb1993        		88.00		0.00000		0.00000		0.00000		0.00000
huyhoczero1001      		91.00		0.00000		0.00000		0.00000		1000.00000
longthanh4u         		51.00		0.00000		0.00000		0.00000		0.00000
iloveyoupe2         		99.00		0.00000		0.00000		0.00000		301.00000
anhthuoclao1        		80.00		0.00000		13000000.00000		0.00000		300.00000
ybotbatchopvung     		79.00		0.00000		0.00000		300.00000		0.00000
nguyenanhthu191     		96.00		400000.00000		10000000.00000		400.00000		1750.00000
lok120692           		99.00		400000.00000		0.00000		0.00000		1000.00000
caoboidianghuc1     		93.00		380000.00000		0.00000		0.00000		350.00000
gaylxag95           		87.00		0.00000		47000000.00000		10200.00000		6500.00000
enhamngaulangviet   		79.00		0.00000		0.00000		750.00000		750.00000
cinemax85tt         		97.00		0.00000		0.00000		0.00000		0.00000
linhtinhbf1v        		82.00		0.00000		0.00000		2250.00000		2250.00000
langtuchoigame01    		98.00		0.00000		400000.00000		400.00000		0.00000
huongtinhcu1983     		97.00		0.00000		0.00000		0.00000		0.00000
ducanh20ducb11y     		84.00		0.00000		0.00000		750.00000		0.00000
nguyenvannhivc      		71.00		11241666.00000		0.00000		0.00000		0.00000
monacofk0c          		83.00		0.00000		0.00000		150.00000		0.00000
myfamylylove        		99.00		0.00000		0.00000		0.00000		700.00000
volamdongta1        		99.00		0.00000		0.00000		0.00000		0.00000
kiemtienyy40        		89.00		0.00000		0.00000		150.00000		0.00000
bichphucheronui     		79.00		0.00000		0.00000		150.00000		0.00000
kiemtienyy42        		89.00		0.00000		0.00000		150.00000		0.00000
bkbuon207           		83.00		0.00000		0.00000		0.00000		0.00000
kiemtienyy44        		89.00		0.00000		0.00000		150.00000		0.00000
kiemtienyy46        		89.00		0.00000		0.00000		300.00000		0.00000
kiemtienyy47        		89.00		0.00000		0.00000		300.00000		0.00000
kiemtienyy48        		89.00		0.00000		0.00000		300.00000		0.00000
kiemtienyy49        		89.00		0.00000		0.00000		300.00000		0.00000
duongtienbn99       		1.00		0.00000		0.00000		200.00000		0.00000
gauyeu119x          		99.00		5000000.00000		12000000.00000		6000.00000		1000.00000
yeuthonau1          		96.00		0.00000		0.00000		200.00000		400.00000
